"","V1","V1","date","site","flow"
"4968",4968,4968,"2019-05-18 00:00:00","patterson",310
"4969",4969,4969,"2019-05-19 00:00:00","patterson",282
"4970",4970,4970,"2019-05-20 00:00:00","patterson",256
"4971",4971,4971,"2019-05-21 00:00:00","patterson",201
"4972",4972,4972,"2019-05-22 00:00:00","patterson",163
"4973",4973,4973,"2019-05-23 00:00:00","patterson",136
"4974",4974,4974,"2019-05-24 00:00:00","patterson",117
"4975",4975,4975,"2019-05-25 00:00:00","patterson",102
"4976",4976,4976,"2019-05-26 00:00:00","patterson",97.8
"4977",4977,4977,"2019-05-27 00:00:00","patterson",103
"4978",4978,4978,"2019-05-28 00:00:00","patterson",102
"4979",4979,4979,"2019-05-29 00:00:00","patterson",93.3
"4980",4980,4980,"2019-05-30 00:00:00","patterson",82.7
"4981",4981,4981,"2019-05-31 00:00:00","patterson",75.4
"4982",4982,4982,"2019-06-01 00:00:00","patterson",69.7
"4983",4983,4983,"2019-06-02 00:00:00","patterson",68.3
"4984",4984,4984,"2019-06-03 00:00:00","patterson",87.1
"4985",4985,4985,"2019-06-04 00:00:00","patterson",79
"4986",4986,4986,"2019-06-05 00:00:00","patterson",70.2
"4987",4987,4987,"2019-06-06 00:00:00","patterson",71.8
"4988",4988,4988,"2019-06-07 00:00:00","patterson",71.7
"4989",4989,4989,"2019-06-08 00:00:00","patterson",66.1
"4990",4990,4990,"2019-06-09 00:00:00","patterson",62.1
"4991",4991,4991,"2019-06-10 00:00:00","patterson",69.9
"4992",4992,4992,"2019-06-11 00:00:00","patterson",102
"4993",4993,4993,"2019-06-12 00:00:00","patterson",81.3
"4994",4994,4994,"2019-06-13 00:00:00","patterson",73.7
"4995",4995,4995,"2019-06-14 00:00:00","patterson",67.8
"4996",4996,4996,"2019-06-15 00:00:00","patterson",60.9
"4997",4997,4997,"2019-06-16 00:00:00","patterson",57
"4998",4998,4998,"2019-06-17 00:00:00","patterson",55.8
"4999",4999,4999,"2019-06-18 00:00:00","patterson",54.1
"5000",5000,5000,"2019-06-19 00:00:00","patterson",57.1
"5001",5001,5001,"2019-06-20 00:00:00","patterson",62.6
"5002",5002,5002,"2019-06-21 00:00:00","patterson",57
"5003",5003,5003,"2019-06-22 00:00:00","patterson",51.1
"5004",5004,5004,"2019-06-23 00:00:00","patterson",46.9
"5005",5005,5005,"2019-06-24 00:00:00","patterson",44.8
"5006",5006,5006,"2019-06-25 00:00:00","patterson",59.5
"5007",5007,5007,"2019-06-26 00:00:00","patterson",59.7
"5008",5008,5008,"2019-06-27 00:00:00","patterson",50.6
"5009",5009,5009,"2019-06-28 00:00:00","patterson",46.6
"5010",5010,5010,"2019-06-29 00:00:00","patterson",42.3
"5011",5011,5011,"2019-06-30 00:00:00","patterson",57.3
"5012",5012,5012,"2019-07-01 00:00:00","patterson",81
"5013",5013,5013,"2019-07-02 00:00:00","patterson",68.4
"5014",5014,5014,"2019-07-03 00:00:00","patterson",56.2
"5015",5015,5015,"2019-07-04 00:00:00","patterson",53.6
"5016",5016,5016,"2019-07-05 00:00:00","patterson",49.2
"5017",5017,5017,"2019-07-06 00:00:00","patterson",48.6
"5018",5018,5018,"2019-07-07 00:00:00","patterson",127
"5019",5019,5019,"2019-07-08 00:00:00","patterson",234
"5020",5020,5020,"2019-07-09 00:00:00","patterson",87.1
"5021",5021,5021,"2019-07-10 00:00:00","patterson",57.6
"5022",5022,5022,"2019-07-11 00:00:00","patterson",49.8
"5023",5023,5023,"2019-07-12 00:00:00","patterson",51.6
"5024",5024,5024,"2019-07-13 00:00:00","patterson",41.1
"5025",5025,5025,"2019-07-14 00:00:00","patterson",35.2
"5026",5026,5026,"2019-07-15 00:00:00","patterson",31.2
"5027",5027,5027,"2019-07-16 00:00:00","patterson",28.5
"5028",5028,5028,"2019-07-17 00:00:00","patterson",31.8
"5029",5029,5029,"2019-07-18 00:00:00","patterson",37.5
"5030",5030,5030,"2019-07-19 00:00:00","patterson",32.1
"5031",5031,5031,"2019-07-20 00:00:00","patterson",29.6
"5032",5032,5032,"2019-07-21 00:00:00","patterson",27.5
"5033",5033,5033,"2019-07-22 00:00:00","patterson",27.2
"5034",5034,5034,"2019-07-23 00:00:00","patterson",33.6
"5035",5035,5035,"2019-07-24 00:00:00","patterson",34.3
"5036",5036,5036,"2019-07-25 00:00:00","patterson",28.5
"5037",5037,5037,"2019-07-26 00:00:00","patterson",24.9
"5038",5038,5038,"2019-07-27 00:00:00","patterson",22.6
"5039",5039,5039,"2019-07-28 00:00:00","patterson",20.9
"5040",5040,5040,"2019-07-29 00:00:00","patterson",19.8
"5041",5041,5041,"2019-07-30 00:00:00","patterson",25
"5042",5042,5042,"2019-07-31 00:00:00","patterson",47.4
"5043",5043,5043,"2019-08-01 00:00:00","patterson",70.8
"5044",5044,5044,"2019-08-02 00:00:00","patterson",62.1
"5045",5045,5045,"2019-08-03 00:00:00","patterson",52.2
"5046",5046,5046,"2019-08-04 00:00:00","patterson",40.2
"5047",5047,5047,"2019-08-05 00:00:00","patterson",33.2
"5048",5048,5048,"2019-08-06 00:00:00","patterson",28.9
"5049",5049,5049,"2019-08-07 00:00:00","patterson",26.7
"5050",5050,5050,"2019-08-08 00:00:00","patterson",24.5
"5051",5051,5051,"2019-08-09 00:00:00","patterson",22.3
"5052",5052,5052,"2019-08-10 00:00:00","patterson",20.4
"5053",5053,5053,"2019-08-11 00:00:00","patterson",19.2
"5054",5054,5054,"2019-08-12 00:00:00","patterson",18.3
"5055",5055,5055,"2019-08-13 00:00:00","patterson",17.9
"5056",5056,5056,"2019-08-14 00:00:00","patterson",18.2
"5057",5057,5057,"2019-08-15 00:00:00","patterson",21.3
"5058",5058,5058,"2019-08-16 00:00:00","patterson",25.3
"5059",5059,5059,"2019-08-17 00:00:00","patterson",21.8
"5060",5060,5060,"2019-08-18 00:00:00","patterson",19.8
"5061",5061,5061,"2019-08-19 00:00:00","patterson",18.3
"5062",5062,5062,"2019-08-20 00:00:00","patterson",19.7
"5063",5063,5063,"2019-08-21 00:00:00","patterson",30.4
"5064",5064,5064,"2019-08-22 00:00:00","patterson",39.2
"5065",5065,5065,"2019-08-23 00:00:00","patterson",39.2
"5066",5066,5066,"2019-08-24 00:00:00","patterson",41.9
"5067",5067,5067,"2019-08-25 00:00:00","patterson",37.5
"5068",5068,5068,"2019-08-26 00:00:00","patterson",31.7
"5069",5069,5069,"2019-08-27 00:00:00","patterson",27.9
"5070",5070,5070,"2019-08-28 00:00:00","patterson",26.9
"5071",5071,5071,"2019-08-29 00:00:00","patterson",24.9
"5072",5072,5072,"2019-08-30 00:00:00","patterson",22.2
"5073",5073,5073,"2019-08-31 00:00:00","patterson",20.2
"5074",5074,5074,"2019-09-01 00:00:00","patterson",18.8
"5075",5075,5075,"2019-09-02 00:00:00","patterson",17.9
"5076",5076,5076,"2019-09-03 00:00:00","patterson",17.1
"5077",5077,5077,"2019-09-04 00:00:00","patterson",16
"5078",5078,5078,"2019-09-05 00:00:00","patterson",15.1
"5079",5079,5079,"2019-09-06 00:00:00","patterson",14.9
"5080",5080,5080,"2019-09-07 00:00:00","patterson",14.2
"5081",5081,5081,"2019-09-08 00:00:00","patterson",13.9
"5082",5082,5082,"2019-09-09 00:00:00","patterson",13.7
"5083",5083,5083,"2019-09-10 00:00:00","patterson",13.3
"5084",5084,5084,"2019-09-11 00:00:00","patterson",13.2
"5085",5085,5085,"2019-09-12 00:00:00","patterson",12.8
"5086",5086,5086,"2019-09-13 00:00:00","patterson",12.7
"5087",5087,5087,"2019-09-14 00:00:00","patterson",12.8
"5088",5088,5088,"2019-09-15 00:00:00","patterson",13
"5089",5089,5089,"2019-09-16 00:00:00","patterson",12.9
"5090",5090,5090,"2019-09-17 00:00:00","patterson",12.3
"5091",5091,5091,"2019-09-18 00:00:00","patterson",11.8
"5092",5092,5092,"2019-09-19 00:00:00","patterson",11.5
"5093",5093,5093,"2019-09-20 00:00:00","patterson",11.4
"5094",5094,5094,"2019-09-21 00:00:00","patterson",11.5
"5095",5095,5095,"2019-09-22 00:00:00","patterson",11.4
"5096",5096,5096,"2019-09-23 00:00:00","patterson",11.4
"5097",5097,5097,"2019-09-24 00:00:00","patterson",11.1
"5098",5098,5098,"2019-09-25 00:00:00","patterson",11.1
"5099",5099,5099,"2019-09-26 00:00:00","patterson",11.1
"5100",5100,5100,"2019-09-27 00:00:00","patterson",11.2
"5101",5101,5101,"2019-09-28 00:00:00","patterson",11.7
"5102",5102,5102,"2019-09-29 00:00:00","patterson",12.5
"5103",5103,5103,"2019-09-30 00:00:00","patterson",27.7
"5104",5104,5104,"2019-10-01 00:00:00","patterson",15.8
"5105",5105,5105,"2019-10-02 00:00:00","patterson",13.7
"5106",5106,5106,"2019-10-03 00:00:00","patterson",12.4
"5107",5107,5107,"2019-10-04 00:00:00","patterson",6.26
"5108",5108,5108,"2019-10-05 00:00:00","patterson",5.83
"5109",5109,5109,"2019-10-06 00:00:00","patterson",6.86
"5110",5110,5110,"2019-10-07 00:00:00","patterson",13.9
"5111",5111,5111,"2019-10-08 00:00:00","patterson",21.2
"5112",5112,5112,"2019-10-09 00:00:00","patterson",22.6
"5113",5113,5113,"2019-10-10 00:00:00","patterson",20.8
"5114",5114,5114,"2019-10-11 00:00:00","patterson",18.4
"5115",5115,5115,"2019-10-12 00:00:00","patterson",16.6
"5116",5116,5116,"2019-10-13 00:00:00","patterson",15.3
"5117",5117,5117,"2019-10-14 00:00:00","patterson",14.5
"5118",5118,5118,"2019-10-15 00:00:00","patterson",13.9
"5119",5119,5119,"2019-10-16 00:00:00","patterson",14.2
"5120",5120,5120,"2019-10-17 00:00:00","patterson",15.3
"5121",5121,5121,"2019-10-18 00:00:00","patterson",14.9
"5122",5122,5122,"2019-10-19 00:00:00","patterson",15.1
"5123",5123,5123,"2019-10-20 00:00:00","patterson",17.1
"5124",5124,5124,"2019-10-21 00:00:00","patterson",19.8
"5125",5125,5125,"2019-10-22 00:00:00","patterson",27
"5126",5126,5126,"2019-10-23 00:00:00","patterson",37.1
"5127",5127,5127,"2019-10-24 00:00:00","patterson",34.1
"5128",5128,5128,"2019-10-25 00:00:00","patterson",28.6
"5129",5129,5129,"2019-10-26 00:00:00","patterson",24.8
"5130",5130,5130,"2019-10-27 00:00:00","patterson",48.1
"5131",5131,5131,"2019-10-28 00:00:00","patterson",49
"5132",5132,5132,"2019-10-29 00:00:00","patterson",43
"5133",5133,5133,"2019-10-30 00:00:00","patterson",36.1
"5134",5134,5134,"2019-10-31 00:00:00","patterson",60.3
"5135",5135,5135,"2019-11-01 00:00:00","patterson",172
"5136",5136,5136,"2019-11-02 00:00:00","patterson",106
"5137",5137,5137,"2019-11-03 00:00:00","patterson",72
"5138",5138,5138,"2019-11-04 00:00:00","patterson",52.8
"5139",5139,5139,"2019-11-05 00:00:00","patterson",42.4
"5140",5140,5140,"2019-11-06 00:00:00","patterson",35.6
"5141",5141,5141,"2019-11-07 00:00:00","patterson",31.4
"5142",5142,5142,"2019-11-08 00:00:00","patterson",28.5
"5143",5143,5143,"2019-11-09 00:00:00","patterson",26.1
"5144",5144,5144,"2019-11-10 00:00:00","patterson",24.7
"5145",5145,5145,"2019-11-11 00:00:00","patterson",23.7
"5146",5146,5146,"2019-11-12 00:00:00","patterson",22.8
"5147",5147,5147,"2019-11-13 00:00:00","patterson",21.6
"5148",5148,5148,"2019-11-14 00:00:00","patterson",20.8
"5149",5149,5149,"2019-11-15 00:00:00","patterson",20.3
"5150",5150,5150,"2019-11-16 00:00:00","patterson",15.2
"5151",5151,5151,"2019-11-17 00:00:00","patterson",14.3
"5152",5152,5152,"2019-11-18 00:00:00","patterson",19.1
"5153",5153,5153,"2019-01-01 00:00:00","nbp_cumb",3550
"5154",5154,5154,"2019-01-02 00:00:00","nbp_cumb",3040
"5155",5155,5155,"2019-01-03 00:00:00","nbp_cumb",2250
"5156",5156,5156,"2019-01-04 00:00:00","nbp_cumb",1970
"5157",5157,5157,"2019-01-05 00:00:00","nbp_cumb",3580
"5158",5158,5158,"2019-01-06 00:00:00","nbp_cumb",3680
"5159",5159,5159,"2019-01-07 00:00:00","nbp_cumb",2370
"5160",5160,5160,"2019-01-08 00:00:00","nbp_cumb",2110
"5161",5161,5161,"2019-01-09 00:00:00","nbp_cumb",2080
"5162",5162,5162,"2019-01-10 00:00:00","nbp_cumb",1980
"5163",5163,5163,"2019-01-11 00:00:00","nbp_cumb",3010
"5164",5164,5164,"2019-01-12 00:00:00","nbp_cumb",2840
"5165",5165,5165,"2019-01-13 00:00:00","nbp_cumb",2490
"5166",5166,5166,"2019-01-14 00:00:00","nbp_cumb",2350
"5167",5167,5167,"2019-01-15 00:00:00","nbp_cumb",1350
"5168",5168,5168,"2019-01-16 00:00:00","nbp_cumb",1150
"5169",5169,5169,"2019-01-17 00:00:00","nbp_cumb",1100
"5170",5170,5170,"2019-01-18 00:00:00","nbp_cumb",1070
"5171",5171,5171,"2019-01-19 00:00:00","nbp_cumb",1120
"5172",5172,5172,"2019-01-20 00:00:00","nbp_cumb",2360
"5173",5173,5173,"2019-01-21 00:00:00","nbp_cumb",2460
"5174",5174,5174,"2019-01-22 00:00:00","nbp_cumb",2250
"5175",5175,5175,"2019-01-23 00:00:00","nbp_cumb",2310
"5176",5176,5176,"2019-01-24 00:00:00","nbp_cumb",4350
"5177",5177,5177,"2019-01-25 00:00:00","nbp_cumb",5460
"5178",5178,5178,"2019-01-26 00:00:00","nbp_cumb",4640
"5179",5179,5179,"2019-01-27 00:00:00","nbp_cumb",4020
"5180",5180,5180,"2019-01-28 00:00:00","nbp_cumb",2500
"5181",5181,5181,"2019-01-29 00:00:00","nbp_cumb",2310
"5182",5182,5182,"2019-01-30 00:00:00","nbp_cumb",2090
"5183",5183,5183,"2019-01-31 00:00:00","nbp_cumb",1150
"5184",5184,5184,"2019-02-01 00:00:00","nbp_cumb",885
"5185",5185,5185,"2019-02-02 00:00:00","nbp_cumb",1160
"5186",5186,5186,"2019-02-03 00:00:00","nbp_cumb",1370
"5187",5187,5187,"2019-02-04 00:00:00","nbp_cumb",1350
"5188",5188,5188,"2019-02-05 00:00:00","nbp_cumb",2280
"5189",5189,5189,"2019-02-06 00:00:00","nbp_cumb",4280
"5190",5190,5190,"2019-02-07 00:00:00","nbp_cumb",7240
"5191",5191,5191,"2019-02-08 00:00:00","nbp_cumb",8240
"5192",5192,5192,"2019-02-09 00:00:00","nbp_cumb",6270
"5193",5193,5193,"2019-02-10 00:00:00","nbp_cumb",5100
"5194",5194,5194,"2019-02-11 00:00:00","nbp_cumb",4170
"5195",5195,5195,"2019-02-12 00:00:00","nbp_cumb",4450
"5196",5196,5196,"2019-02-13 00:00:00","nbp_cumb",4530
"5197",5197,5197,"2019-02-14 00:00:00","nbp_cumb",3850
"5198",5198,5198,"2019-02-15 00:00:00","nbp_cumb",3590
"5199",5199,5199,"2019-02-16 00:00:00","nbp_cumb",3300
"5200",5200,5200,"2019-02-17 00:00:00","nbp_cumb",2960
"5201",5201,5201,"2019-02-18 00:00:00","nbp_cumb",2040
"5202",5202,5202,"2019-02-19 00:00:00","nbp_cumb",1680
"5203",5203,5203,"2019-02-20 00:00:00","nbp_cumb",1540
"5204",5204,5204,"2019-02-21 00:00:00","nbp_cumb",1810
"5205",5205,5205,"2019-02-22 00:00:00","nbp_cumb",3770
"5206",5206,5206,"2019-02-23 00:00:00","nbp_cumb",4170
"5207",5207,5207,"2019-02-24 00:00:00","nbp_cumb",5840
"5208",5208,5208,"2019-02-25 00:00:00","nbp_cumb",7310
"5209",5209,5209,"2019-02-26 00:00:00","nbp_cumb",5690
"5210",5210,5210,"2019-02-27 00:00:00","nbp_cumb",2640
"5211",5211,5211,"2019-02-28 00:00:00","nbp_cumb",2690
"5212",5212,5212,"2019-03-01 00:00:00","nbp_cumb",3760
"5213",5213,5213,"2019-03-02 00:00:00","nbp_cumb",3760
"5214",5214,5214,"2019-03-03 00:00:00","nbp_cumb",3560
"5215",5215,5215,"2019-03-04 00:00:00","nbp_cumb",3030
"5216",5216,5216,"2019-03-05 00:00:00","nbp_cumb",1610
"5217",5217,5217,"2019-03-06 00:00:00","nbp_cumb",1420
"5218",5218,5218,"2019-03-07 00:00:00","nbp_cumb",1360
"5219",5219,5219,"2019-03-08 00:00:00","nbp_cumb",1350
"5220",5220,5220,"2019-03-09 00:00:00","nbp_cumb",1320
"5221",5221,5221,"2019-03-10 00:00:00","nbp_cumb",3200
"5222",5222,5222,"2019-03-11 00:00:00","nbp_cumb",5110
"5223",5223,5223,"2019-03-12 00:00:00","nbp_cumb",4830
"5224",5224,5224,"2019-03-13 00:00:00","nbp_cumb",4040
"5225",5225,5225,"2019-03-14 00:00:00","nbp_cumb",3550
"5226",5226,5226,"2019-03-15 00:00:00","nbp_cumb",4420
"5227",5227,5227,"2019-03-16 00:00:00","nbp_cumb",4040
"5228",5228,5228,"2019-03-17 00:00:00","nbp_cumb",2940
"5229",5229,5229,"2019-03-18 00:00:00","nbp_cumb",2380
"5230",5230,5230,"2019-03-19 00:00:00","nbp_cumb",1980
"5231",5231,5231,"2019-03-20 00:00:00","nbp_cumb",1640
"5232",5232,5232,"2019-03-21 00:00:00","nbp_cumb",1610
"5233",5233,5233,"2019-03-22 00:00:00","nbp_cumb",1770
"5234",5234,5234,"2019-03-23 00:00:00","nbp_cumb",1630
"5235",5235,5235,"2019-03-24 00:00:00","nbp_cumb",1500
"5236",5236,5236,"2019-03-25 00:00:00","nbp_cumb",1470
"5237",5237,5237,"2019-03-26 00:00:00","nbp_cumb",1620
"5238",5238,5238,"2019-03-27 00:00:00","nbp_cumb",1610
"5239",5239,5239,"2019-03-28 00:00:00","nbp_cumb",1570
"5240",5240,5240,"2019-03-29 00:00:00","nbp_cumb",1490
"5241",5241,5241,"2019-03-30 00:00:00","nbp_cumb",1380
"5242",5242,5242,"2019-03-31 00:00:00","nbp_cumb",1330
"5243",5243,5243,"2019-04-01 00:00:00","nbp_cumb",1250
"5244",5244,5244,"2019-04-02 00:00:00","nbp_cumb",1170
"5245",5245,5245,"2019-04-03 00:00:00","nbp_cumb",1090
"5246",5246,5246,"2019-04-04 00:00:00","nbp_cumb",1010
"5247",5247,5247,"2019-04-05 00:00:00","nbp_cumb",971
"5248",5248,5248,"2019-04-06 00:00:00","nbp_cumb",1060
"5249",5249,5249,"2019-04-07 00:00:00","nbp_cumb",1010
"5250",5250,5250,"2019-04-08 00:00:00","nbp_cumb",1180
"5251",5251,5251,"2019-04-09 00:00:00","nbp_cumb",1200
"5252",5252,5252,"2019-04-10 00:00:00","nbp_cumb",1180
"5253",5253,5253,"2019-04-11 00:00:00","nbp_cumb",1150
"5254",5254,5254,"2019-04-12 00:00:00","nbp_cumb",1130
"5255",5255,5255,"2019-04-13 00:00:00","nbp_cumb",1750
"5256",5256,5256,"2019-04-14 00:00:00","nbp_cumb",1800
"5257",5257,5257,"2019-04-15 00:00:00","nbp_cumb",2870
"5258",5258,5258,"2019-04-16 00:00:00","nbp_cumb",2360
"5259",5259,5259,"2019-04-17 00:00:00","nbp_cumb",2010
"5260",5260,5260,"2019-04-18 00:00:00","nbp_cumb",1750
"5261",5261,5261,"2019-04-19 00:00:00","nbp_cumb",2000
"5262",5262,5262,"2019-04-20 00:00:00","nbp_cumb",4060
"5263",5263,5263,"2019-04-21 00:00:00","nbp_cumb",3190
"5264",5264,5264,"2019-04-22 00:00:00","nbp_cumb",2580
"5265",5265,5265,"2019-04-23 00:00:00","nbp_cumb",2200
"5266",5266,5266,"2019-04-24 00:00:00","nbp_cumb",1970
"5267",5267,5267,"2019-04-25 00:00:00","nbp_cumb",1720
"5268",5268,5268,"2019-04-26 00:00:00","nbp_cumb",1830
"5269",5269,5269,"2019-04-27 00:00:00","nbp_cumb",2240
"5270",5270,5270,"2019-04-28 00:00:00","nbp_cumb",2660
"5271",5271,5271,"2019-04-29 00:00:00","nbp_cumb",1970
"5272",5272,5272,"2019-04-30 00:00:00","nbp_cumb",1940
"5273",5273,5273,"2019-05-01 00:00:00","nbp_cumb",1420
"5274",5274,5274,"2019-05-02 00:00:00","nbp_cumb",1370
"5275",5275,5275,"2019-05-03 00:00:00","nbp_cumb",1430
"5276",5276,5276,"2019-05-04 00:00:00","nbp_cumb",1820
"5277",5277,5277,"2019-05-05 00:00:00","nbp_cumb",3770
"5278",5278,5278,"2019-05-06 00:00:00","nbp_cumb",6600
"5279",5279,5279,"2019-05-07 00:00:00","nbp_cumb",5300
"5280",5280,5280,"2019-05-08 00:00:00","nbp_cumb",3820
"5281",5281,5281,"2019-05-09 00:00:00","nbp_cumb",2030
"5282",5282,5282,"2019-05-10 00:00:00","nbp_cumb",1760
"5283",5283,5283,"2019-05-11 00:00:00","nbp_cumb",1760
"5284",5284,5284,"2019-05-12 00:00:00","nbp_cumb",5350
"5285",5285,5285,"2019-05-13 00:00:00","nbp_cumb",7700
"5286",5286,5286,"2019-05-14 00:00:00","nbp_cumb",7000
"5287",5287,5287,"2019-05-15 00:00:00","nbp_cumb",6080
"5288",5288,5288,"2019-05-16 00:00:00","nbp_cumb",4700
"5289",5289,5289,"2019-05-17 00:00:00","nbp_cumb",2690
"5290",5290,5290,"2019-05-18 00:00:00","nbp_cumb",1930
"5291",5291,5291,"2019-05-19 00:00:00","nbp_cumb",1710
"5292",5292,5292,"2019-05-20 00:00:00","nbp_cumb",1860
"5293",5293,5293,"2019-05-21 00:00:00","nbp_cumb",2390
"5294",5294,5294,"2019-05-22 00:00:00","nbp_cumb",1400
"5295",5295,5295,"2019-05-23 00:00:00","nbp_cumb",1100
"5296",5296,5296,"2019-05-24 00:00:00","nbp_cumb",1080
"5297",5297,5297,"2019-05-25 00:00:00","nbp_cumb",1080
"5298",5298,5298,"2019-05-26 00:00:00","nbp_cumb",1210
"5299",5299,5299,"2019-05-27 00:00:00","nbp_cumb",1390
"5300",5300,5300,"2019-05-28 00:00:00","nbp_cumb",1130
"5301",5301,5301,"2019-05-29 00:00:00","nbp_cumb",1000
"5302",5302,5302,"2019-05-30 00:00:00","nbp_cumb",1250
"5303",5303,5303,"2019-05-31 00:00:00","nbp_cumb",1220
"5304",5304,5304,"2019-06-01 00:00:00","nbp_cumb",1230
"5305",5305,5305,"2019-06-02 00:00:00","nbp_cumb",1170
"5306",5306,5306,"2019-06-03 00:00:00","nbp_cumb",1080
"5307",5307,5307,"2019-06-04 00:00:00","nbp_cumb",949
"5308",5308,5308,"2019-06-05 00:00:00","nbp_cumb",903
"5309",5309,5309,"2019-06-06 00:00:00","nbp_cumb",1220
"5310",5310,5310,"2019-06-07 00:00:00","nbp_cumb",1180
"5311",5311,5311,"2019-06-08 00:00:00","nbp_cumb",834
"5312",5312,5312,"2019-06-09 00:00:00","nbp_cumb",804
"5313",5313,5313,"2019-06-10 00:00:00","nbp_cumb",984
"5314",5314,5314,"2019-06-11 00:00:00","nbp_cumb",1360
"5315",5315,5315,"2019-06-12 00:00:00","nbp_cumb",1170
"5316",5316,5316,"2019-06-13 00:00:00","nbp_cumb",821
"5317",5317,5317,"2019-06-14 00:00:00","nbp_cumb",825
"5318",5318,5318,"2019-06-15 00:00:00","nbp_cumb",747
"5319",5319,5319,"2019-06-16 00:00:00","nbp_cumb",714
"5320",5320,5320,"2019-06-17 00:00:00","nbp_cumb",787
"5321",5321,5321,"2019-06-18 00:00:00","nbp_cumb",773
"5322",5322,5322,"2019-06-19 00:00:00","nbp_cumb",759
"5323",5323,5323,"2019-06-20 00:00:00","nbp_cumb",1760
"5324",5324,5324,"2019-06-21 00:00:00","nbp_cumb",1360
"5325",5325,5325,"2019-06-22 00:00:00","nbp_cumb",1070
"5326",5326,5326,"2019-06-23 00:00:00","nbp_cumb",935
"5327",5327,5327,"2019-06-24 00:00:00","nbp_cumb",849
"5328",5328,5328,"2019-06-25 00:00:00","nbp_cumb",1020
"5329",5329,5329,"2019-06-26 00:00:00","nbp_cumb",846
"5330",5330,5330,"2019-06-27 00:00:00","nbp_cumb",756
"5331",5331,5331,"2019-06-28 00:00:00","nbp_cumb",722
"5332",5332,5332,"2019-06-29 00:00:00","nbp_cumb",667
"5333",5333,5333,"2019-06-30 00:00:00","nbp_cumb",1790
"5334",5334,5334,"2019-07-01 00:00:00","nbp_cumb",3870
"5335",5335,5335,"2019-07-02 00:00:00","nbp_cumb",2890
"5336",5336,5336,"2019-07-03 00:00:00","nbp_cumb",1640
"5337",5337,5337,"2019-07-04 00:00:00","nbp_cumb",1330
"5338",5338,5338,"2019-07-05 00:00:00","nbp_cumb",1360
"5339",5339,5339,"2019-07-06 00:00:00","nbp_cumb",1080
"5340",5340,5340,"2019-07-07 00:00:00","nbp_cumb",1420
"5341",5341,5341,"2019-07-08 00:00:00","nbp_cumb",1720
"5342",5342,5342,"2019-07-09 00:00:00","nbp_cumb",1690
"5343",5343,5343,"2019-07-10 00:00:00","nbp_cumb",1310
"5344",5344,5344,"2019-07-11 00:00:00","nbp_cumb",1280
"5345",5345,5345,"2019-07-12 00:00:00","nbp_cumb",1290
"5346",5346,5346,"2019-07-13 00:00:00","nbp_cumb",1110
"5347",5347,5347,"2019-07-14 00:00:00","nbp_cumb",1010
"5348",5348,5348,"2019-07-15 00:00:00","nbp_cumb",951
"5349",5349,5349,"2019-07-16 00:00:00","nbp_cumb",909
"5350",5350,5350,"2019-07-17 00:00:00","nbp_cumb",884
"5351",5351,5351,"2019-07-18 00:00:00","nbp_cumb",798
"5352",5352,5352,"2019-07-19 00:00:00","nbp_cumb",746
"5353",5353,5353,"2019-07-20 00:00:00","nbp_cumb",631
"5354",5354,5354,"2019-07-21 00:00:00","nbp_cumb",611
"5355",5355,5355,"2019-07-22 00:00:00","nbp_cumb",717
"5356",5356,5356,"2019-07-23 00:00:00","nbp_cumb",799
"5357",5357,5357,"2019-07-24 00:00:00","nbp_cumb",725
"5358",5358,5358,"2019-07-25 00:00:00","nbp_cumb",660
"5359",5359,5359,"2019-07-26 00:00:00","nbp_cumb",625
"5360",5360,5360,"2019-07-27 00:00:00","nbp_cumb",605
"5361",5361,5361,"2019-07-28 00:00:00","nbp_cumb",594
"5362",5362,5362,"2019-07-29 00:00:00","nbp_cumb",573
"5363",5363,5363,"2019-07-30 00:00:00","nbp_cumb",586
"5364",5364,5364,"2019-07-31 00:00:00","nbp_cumb",660
"5365",5365,5365,"2019-08-01 00:00:00","nbp_cumb",684
"5366",5366,5366,"2019-08-02 00:00:00","nbp_cumb",620
"5367",5367,5367,"2019-08-03 00:00:00","nbp_cumb",585
"5368",5368,5368,"2019-08-04 00:00:00","nbp_cumb",528
"5369",5369,5369,"2019-08-05 00:00:00","nbp_cumb",497
"5370",5370,5370,"2019-08-06 00:00:00","nbp_cumb",484
"5371",5371,5371,"2019-08-07 00:00:00","nbp_cumb",482
"5372",5372,5372,"2019-08-08 00:00:00","nbp_cumb",475
"5373",5373,5373,"2019-08-09 00:00:00","nbp_cumb",447
"5374",5374,5374,"2019-08-10 00:00:00","nbp_cumb",428
"5375",5375,5375,"2019-08-11 00:00:00","nbp_cumb",424
"5376",5376,5376,"2019-08-12 00:00:00","nbp_cumb",414
"5377",5377,5377,"2019-08-13 00:00:00","nbp_cumb",414
"5378",5378,5378,"2019-08-14 00:00:00","nbp_cumb",459
"5379",5379,5379,"2019-08-15 00:00:00","nbp_cumb",492
"5380",5380,5380,"2019-08-16 00:00:00","nbp_cumb",487
"5381",5381,5381,"2019-08-17 00:00:00","nbp_cumb",429
"5382",5382,5382,"2019-08-18 00:00:00","nbp_cumb",410
"5383",5383,5383,"2019-08-19 00:00:00","nbp_cumb",407
"5384",5384,5384,"2019-08-20 00:00:00","nbp_cumb",408
"5385",5385,5385,"2019-08-21 00:00:00","nbp_cumb",445
