"","date","site","flow"
"2440","2019-08-02 00:00:00","opequon",163
"2441","2019-08-03 00:00:00","opequon",159
"2442","2019-08-04 00:00:00","opequon",159
"2443","2019-08-05 00:00:00","opequon",152
"2444","2019-08-06 00:00:00","opequon",147
"2445","2019-08-07 00:00:00","opequon",145
"2446","2019-08-08 00:00:00","opequon",144
"2447","2019-08-09 00:00:00","opequon",142
"2448","2019-08-10 00:00:00","opequon",135
"2449","2019-08-11 00:00:00","opequon",132
"2450","2019-08-12 00:00:00","opequon",130
"2451","2019-08-13 00:00:00","opequon",132
"2452","2019-08-14 00:00:00","opequon",172
"2453","2019-08-15 00:00:00","opequon",152
"2454","2019-08-16 00:00:00","opequon",152
"2455","2019-08-17 00:00:00","opequon",140
"2456","2019-08-18 00:00:00","opequon",130
"2457","2019-08-19 00:00:00","opequon",129
"2458","2019-08-20 00:00:00","opequon",132
"2459","2019-08-21 00:00:00","opequon",133
"2460","2019-08-22 00:00:00","opequon",129
"2461","2019-08-23 00:00:00","opequon",133
"2462","2019-08-24 00:00:00","opequon",158
"2463","2019-08-25 00:00:00","opequon",137
"2464","2019-08-26 00:00:00","opequon",126
"2465","2019-08-27 00:00:00","opequon",125
"2466","2019-08-28 00:00:00","opequon",124
"2467","2019-08-29 00:00:00","opequon",143
"2468","2019-08-30 00:00:00","opequon",129
"2469","2019-08-31 00:00:00","opequon",120
"2470","2019-09-01 00:00:00","opequon",117
"2471","2019-09-02 00:00:00","opequon",116
"2472","2019-09-03 00:00:00","opequon",118
"2473","2019-09-04 00:00:00","opequon",117
"2474","2019-09-05 00:00:00","opequon",111
"2475","2019-09-06 00:00:00","opequon",109
"2476","2019-09-07 00:00:00","opequon",106
"2477","2019-09-08 00:00:00","opequon",105
"2478","2019-09-09 00:00:00","opequon",102
"2479","2019-09-10 00:00:00","opequon",104
"2480","2019-09-11 00:00:00","opequon",102
"2481","2019-09-12 00:00:00","opequon",105
"2482","2019-09-13 00:00:00","opequon",103
"2483","2019-09-14 00:00:00","opequon",101
"2484","2019-09-15 00:00:00","opequon",101
"2485","2019-09-16 00:00:00","opequon",98.5
"2486","2019-09-17 00:00:00","opequon",97
"2487","2019-09-18 00:00:00","opequon",95
"2488","2019-09-19 00:00:00","opequon",93.3
"2489","2019-09-20 00:00:00","opequon",93.3
"2490","2019-09-21 00:00:00","opequon",94.4
"2491","2019-09-22 00:00:00","opequon",93.6
"2492","2019-09-23 00:00:00","opequon",91.9
"2493","2019-09-24 00:00:00","opequon",92.3
"2494","2019-09-25 00:00:00","opequon",90.2
"2495","2019-09-26 00:00:00","opequon",88.5
"2496","2019-09-27 00:00:00","opequon",88.3
"2497","2019-09-28 00:00:00","opequon",86.8
"2498","2019-09-29 00:00:00","opequon",86.6
"2499","2019-09-30 00:00:00","opequon",89.3
"2500","2019-10-01 00:00:00","opequon",89.8
"2501","2019-10-02 00:00:00","opequon",86.8
"2502","2019-10-03 00:00:00","opequon",84
"2503","2019-10-04 00:00:00","opequon",83.6
"2504","2019-10-05 00:00:00","opequon",80.1
"2505","2019-10-06 00:00:00","opequon",82.6
"2506","2019-10-07 00:00:00","opequon",92
"2507","2019-10-08 00:00:00","opequon",127
"2508","2019-10-09 00:00:00","opequon",119
"2509","2019-10-10 00:00:00","opequon",106
"2510","2019-10-11 00:00:00","opequon",94.6
"2511","2019-10-12 00:00:00","opequon",89.8
"2512","2019-10-13 00:00:00","opequon",86.8
"2513","2019-10-14 00:00:00","opequon",86
"2514","2019-10-15 00:00:00","opequon",86.5
"2515","2019-10-16 00:00:00","opequon",95
"2516","2019-10-17 00:00:00","opequon",110
"2517","2019-10-18 00:00:00","opequon",99.8
"2518","2019-10-19 00:00:00","opequon",90.9
"2519","2019-10-20 00:00:00","opequon",92.3
"2520","2019-10-21 00:00:00","opequon",95.9
"2521","2019-10-22 00:00:00","opequon",118
"2522","2019-10-23 00:00:00","opequon",164
"2523","2019-10-24 00:00:00","opequon",122
"2524","2019-10-25 00:00:00","opequon",103
"2525","2019-10-26 00:00:00","opequon",96
"2526","2019-10-27 00:00:00","opequon",162
"2527","2019-10-28 00:00:00","opequon",178
"2528","2019-10-29 00:00:00","opequon",124
"2529","2019-10-30 00:00:00","opequon",115
"2530","2019-10-31 00:00:00","opequon",199
"2531","2019-11-01 00:00:00","opequon",347
"2532","2019-11-02 00:00:00","opequon",220
"2533","2019-11-03 00:00:00","opequon",143
"2534","2019-11-04 00:00:00","opequon",121
"2535","2019-11-05 00:00:00","opequon",113
"2536","2019-11-06 00:00:00","opequon",105
"2537","2019-11-07 00:00:00","opequon",NA
"2538","2019-11-08 00:00:00","opequon",99.8
"2539","2019-11-09 00:00:00","opequon",96.2
"2540","2019-11-10 00:00:00","opequon",92.8
"2541","2019-11-11 00:00:00","opequon",93.8
"2542","2019-11-12 00:00:00","opequon",92.6
"2543","2019-11-13 00:00:00","opequon",89.6
"2544","2019-11-14 00:00:00","opequon",91.4
"2545","2019-01-01 00:00:00","conoco",3010
"2546","2019-01-02 00:00:00","conoco",2230
"2547","2019-01-03 00:00:00","conoco",1840
"2548","2019-01-04 00:00:00","conoco",1600
"2549","2019-01-05 00:00:00","conoco",1710
"2550","2019-01-06 00:00:00","conoco",1610
"2551","2019-01-07 00:00:00","conoco",1360
"2552","2019-01-08 00:00:00","conoco",1260
"2553","2019-01-09 00:00:00","conoco",1290
"2554","2019-01-10 00:00:00","conoco",1160
"2555","2019-01-11 00:00:00","conoco",1030
"2556","2019-01-12 00:00:00","conoco",947
"2557","2019-01-13 00:00:00","conoco",924
"2558","2019-01-14 00:00:00","conoco",891
"2559","2019-01-15 00:00:00","conoco",844
"2560","2019-01-16 00:00:00","conoco",815
"2561","2019-01-17 00:00:00","conoco",785
"2562","2019-01-18 00:00:00","conoco",762
"2563","2019-01-19 00:00:00","conoco",757
"2564","2019-01-20 00:00:00","conoco",1300
"2565","2019-01-21 00:00:00","conoco",1450
"2566","2019-01-22 00:00:00","conoco",1040
"2567","2019-01-23 00:00:00","conoco",1010
"2568","2019-01-24 00:00:00","conoco",2000
"2569","2019-01-25 00:00:00","conoco",3660
"2570","2019-01-26 00:00:00","conoco",2380
"2571","2019-01-27 00:00:00","conoco",1840
"2572","2019-01-28 00:00:00","conoco",1550
"2573","2019-01-29 00:00:00","conoco",1360
"2574","2019-01-30 00:00:00","conoco",1210
"2575","2019-01-31 00:00:00","conoco",919
"2576","2019-02-01 00:00:00","conoco",810
"2577","2019-02-02 00:00:00","conoco",801
"2578","2019-02-03 00:00:00","conoco",848
"2579","2019-02-04 00:00:00","conoco",884
"2580","2019-02-05 00:00:00","conoco",958
"2581","2019-02-06 00:00:00","conoco",1280
"2582","2019-02-07 00:00:00","conoco",1490
"2583","2019-02-08 00:00:00","conoco",2070
"2584","2019-02-09 00:00:00","conoco",2020
"2585","2019-02-10 00:00:00","conoco",1480
"2586","2019-02-11 00:00:00","conoco",1340
"2587","2019-02-12 00:00:00","conoco",1390
"2588","2019-02-13 00:00:00","conoco",1780
"2589","2019-02-14 00:00:00","conoco",1530
"2590","2019-02-15 00:00:00","conoco",1450
"2591","2019-02-16 00:00:00","conoco",1950
"2592","2019-02-17 00:00:00","conoco",1700
"2593","2019-02-18 00:00:00","conoco",1490
"2594","2019-02-19 00:00:00","conoco",1320
"2595","2019-02-20 00:00:00","conoco",1210
"2596","2019-02-21 00:00:00","conoco",1270
"2597","2019-02-22 00:00:00","conoco",1610
"2598","2019-02-23 00:00:00","conoco",1630
"2599","2019-02-24 00:00:00","conoco",2130
"2600","2019-02-25 00:00:00","conoco",2670
"2601","2019-02-26 00:00:00","conoco",1980
"2602","2019-02-27 00:00:00","conoco",1620
"2603","2019-02-28 00:00:00","conoco",1450
"2604","2019-03-01 00:00:00","conoco",1340
"2605","2019-03-02 00:00:00","conoco",1300
"2606","2019-03-03 00:00:00","conoco",1350
"2607","2019-03-04 00:00:00","conoco",1340
"2608","2019-03-05 00:00:00","conoco",1230
"2609","2019-03-06 00:00:00","conoco",1100
"2610","2019-03-07 00:00:00","conoco",994
"2611","2019-03-08 00:00:00","conoco",956
"2612","2019-03-09 00:00:00","conoco",915
"2613","2019-03-10 00:00:00","conoco",2550
"2614","2019-03-11 00:00:00","conoco",2860
"2615","2019-03-12 00:00:00","conoco",2170
"2616","2019-03-13 00:00:00","conoco",1790
"2617","2019-03-14 00:00:00","conoco",1590
"2618","2019-03-15 00:00:00","conoco",1530
"2619","2019-03-16 00:00:00","conoco",1520
"2620","2019-03-17 00:00:00","conoco",1400
"2621","2019-03-18 00:00:00","conoco",1270
"2622","2019-03-19 00:00:00","conoco",1150
"2623","2019-03-20 00:00:00","conoco",1050
"2624","2019-03-21 00:00:00","conoco",1280
"2625","2019-03-22 00:00:00","conoco",5690
"2626","2019-03-23 00:00:00","conoco",3750
"2627","2019-03-24 00:00:00","conoco",2420
"2628","2019-03-25 00:00:00","conoco",2040
"2629","2019-03-26 00:00:00","conoco",2000
"2630","2019-03-27 00:00:00","conoco",1610
"2631","2019-03-28 00:00:00","conoco",1430
"2632","2019-03-29 00:00:00","conoco",1330
"2633","2019-03-30 00:00:00","conoco",1270
"2634","2019-03-31 00:00:00","conoco",1170
"2635","2019-04-01 00:00:00","conoco",1050
"2636","2019-04-02 00:00:00","conoco",968
"2637","2019-04-03 00:00:00","conoco",915
"2638","2019-04-04 00:00:00","conoco",861
"2639","2019-04-05 00:00:00","conoco",827
"2640","2019-04-06 00:00:00","conoco",860
"2641","2019-04-07 00:00:00","conoco",802
"2642","2019-04-08 00:00:00","conoco",792
"2643","2019-04-09 00:00:00","conoco",762
"2644","2019-04-10 00:00:00","conoco",706
"2645","2019-04-11 00:00:00","conoco",661
"2646","2019-04-12 00:00:00","conoco",635
"2647","2019-04-13 00:00:00","conoco",1100
"2648","2019-04-14 00:00:00","conoco",1060
"2649","2019-04-15 00:00:00","conoco",1760
"2650","2019-04-16 00:00:00","conoco",1570
"2651","2019-04-17 00:00:00","conoco",1230
"2652","2019-04-18 00:00:00","conoco",1080
"2653","2019-04-19 00:00:00","conoco",1170
"2654","2019-04-20 00:00:00","conoco",3650
"2655","2019-04-21 00:00:00","conoco",2250
"2656","2019-04-22 00:00:00","conoco",1650
"2657","2019-04-23 00:00:00","conoco",1400
"2658","2019-04-24 00:00:00","conoco",1300
"2659","2019-04-25 00:00:00","conoco",1140
"2660","2019-04-26 00:00:00","conoco",1160
"2661","2019-04-27 00:00:00","conoco",1300
"2662","2019-04-28 00:00:00","conoco",1070
"2663","2019-04-29 00:00:00","conoco",980
"2664","2019-04-30 00:00:00","conoco",889
"2665","2019-05-01 00:00:00","conoco",847
"2666","2019-05-02 00:00:00","conoco",803
"2667","2019-05-03 00:00:00","conoco",769
"2668","2019-05-04 00:00:00","conoco",1200
"2669","2019-05-05 00:00:00","conoco",2780
"2670","2019-05-06 00:00:00","conoco",3330
"2671","2019-05-07 00:00:00","conoco",2170
"2672","2019-05-08 00:00:00","conoco",1650
"2673","2019-05-09 00:00:00","conoco",1400
"2674","2019-05-10 00:00:00","conoco",1270
"2675","2019-05-11 00:00:00","conoco",1140
"2676","2019-05-12 00:00:00","conoco",2250
"2677","2019-05-13 00:00:00","conoco",3840
"2678","2019-05-14 00:00:00","conoco",3420
"2679","2019-05-15 00:00:00","conoco",2430
"2680","2019-05-16 00:00:00","conoco",1940
"2681","2019-05-17 00:00:00","conoco",1630
"2682","2019-05-18 00:00:00","conoco",1420
"2683","2019-05-19 00:00:00","conoco",1920
"2684","2019-05-20 00:00:00","conoco",2850
"2685","2019-05-21 00:00:00","conoco",1970
"2686","2019-05-22 00:00:00","conoco",1460
"2687","2019-05-23 00:00:00","conoco",1280
"2688","2019-05-24 00:00:00","conoco",1170
"2689","2019-05-25 00:00:00","conoco",1050
"2690","2019-05-26 00:00:00","conoco",960
"2691","2019-05-27 00:00:00","conoco",901
"2692","2019-05-28 00:00:00","conoco",836
"2693","2019-05-29 00:00:00","conoco",789
"2694","2019-05-30 00:00:00","conoco",1020
"2695","2019-05-31 00:00:00","conoco",897
"2696","2019-06-01 00:00:00","conoco",754
"2697","2019-06-02 00:00:00","conoco",1020
"2698","2019-06-03 00:00:00","conoco",1250
"2699","2019-06-04 00:00:00","conoco",833
"2700","2019-06-05 00:00:00","conoco",720
"2701","2019-06-06 00:00:00","conoco",671
"2702","2019-06-07 00:00:00","conoco",619
"2703","2019-06-08 00:00:00","conoco",572
"2704","2019-06-09 00:00:00","conoco",530
"2705","2019-06-10 00:00:00","conoco",512
"2706","2019-06-11 00:00:00","conoco",658
"2707","2019-06-12 00:00:00","conoco",549
"2708","2019-06-13 00:00:00","conoco",517
"2709","2019-06-14 00:00:00","conoco",578
"2710","2019-06-15 00:00:00","conoco",510
"2711","2019-06-16 00:00:00","conoco",461
"2712","2019-06-17 00:00:00","conoco",440
"2713","2019-06-18 00:00:00","conoco",461
"2714","2019-06-19 00:00:00","conoco",504
"2715","2019-06-20 00:00:00","conoco",512
"2716","2019-06-21 00:00:00","conoco",654
"2717","2019-06-22 00:00:00","conoco",496
"2718","2019-06-23 00:00:00","conoco",419
"2719","2019-06-24 00:00:00","conoco",386
"2720","2019-06-25 00:00:00","conoco",434
"2721","2019-06-26 00:00:00","conoco",434
"2722","2019-06-27 00:00:00","conoco",375
"2723","2019-06-28 00:00:00","conoco",347
"2724","2019-06-29 00:00:00","conoco",341
"2725","2019-06-30 00:00:00","conoco",370
"2726","2019-07-01 00:00:00","conoco",330
"2727","2019-07-02 00:00:00","conoco",303
"2728","2019-07-03 00:00:00","conoco",294
"2729","2019-07-04 00:00:00","conoco",322
"2730","2019-07-05 00:00:00","conoco",312
"2731","2019-07-06 00:00:00","conoco",410
"2732","2019-07-07 00:00:00","conoco",727
"2733","2019-07-08 00:00:00","conoco",1020
"2734","2019-07-09 00:00:00","conoco",969
"2735","2019-07-10 00:00:00","conoco",621
"2736","2019-07-11 00:00:00","conoco",513
"2737","2019-07-12 00:00:00","conoco",528
"2738","2019-07-13 00:00:00","conoco",444
"2739","2019-07-14 00:00:00","conoco",377
"2740","2019-07-15 00:00:00","conoco",340
"2741","2019-07-16 00:00:00","conoco",311
"2742","2019-07-17 00:00:00","conoco",307
"2743","2019-07-18 00:00:00","conoco",307
"2744","2019-07-19 00:00:00","conoco",298
"2745","2019-07-20 00:00:00","conoco",269
"2746","2019-07-21 00:00:00","conoco",249
"2747","2019-07-22 00:00:00","conoco",321
"2748","2019-07-23 00:00:00","conoco",339
"2749","2019-07-24 00:00:00","conoco",319
"2750","2019-07-25 00:00:00","conoco",292
"2751","2019-07-26 00:00:00","conoco",268
"2752","2019-07-27 00:00:00","conoco",238
"2753","2019-07-28 00:00:00","conoco",225
"2754","2019-07-29 00:00:00","conoco",218
"2755","2019-07-30 00:00:00","conoco",208
"2756","2019-07-31 00:00:00","conoco",218
"2757","2019-08-01 00:00:00","conoco",211
"2758","2019-08-02 00:00:00","conoco",211
"2759","2019-08-03 00:00:00","conoco",227
"2760","2019-08-04 00:00:00","conoco",244
"2761","2019-08-05 00:00:00","conoco",216
"2762","2019-08-06 00:00:00","conoco",203
"2763","2019-08-07 00:00:00","conoco",204
"2764","2019-08-08 00:00:00","conoco",188
"2765","2019-08-09 00:00:00","conoco",183
"2766","2019-08-10 00:00:00","conoco",172
"2767","2019-08-11 00:00:00","conoco",169
"2768","2019-08-12 00:00:00","conoco",167
"2769","2019-08-13 00:00:00","conoco",163
"2770","2019-08-14 00:00:00","conoco",257
"2771","2019-08-15 00:00:00","conoco",224
"2772","2019-08-16 00:00:00","conoco",197
"2773","2019-08-17 00:00:00","conoco",196
"2774","2019-08-18 00:00:00","conoco",191
"2775","2019-08-19 00:00:00","conoco",202
"2776","2019-08-20 00:00:00","conoco",184
"2777","2019-08-21 00:00:00","conoco",170
"2778","2019-08-22 00:00:00","conoco",165
"2779","2019-08-23 00:00:00","conoco",176
"2780","2019-08-24 00:00:00","conoco",197
"2781","2019-08-25 00:00:00","conoco",185
"2782","2019-08-26 00:00:00","conoco",171
"2783","2019-08-27 00:00:00","conoco",163
"2784","2019-08-28 00:00:00","conoco",163
"2785","2019-08-29 00:00:00","conoco",165
"2786","2019-08-30 00:00:00","conoco",158
"2787","2019-08-31 00:00:00","conoco",151
"2788","2019-09-01 00:00:00","conoco",143
"2789","2019-09-02 00:00:00","conoco",145
"2790","2019-09-03 00:00:00","conoco",183
"2791","2019-09-04 00:00:00","conoco",158
"2792","2019-09-05 00:00:00","conoco",138
"2793","2019-09-06 00:00:00","conoco",136
"2794","2019-09-07 00:00:00","conoco",134
"2795","2019-09-08 00:00:00","conoco",131
"2796","2019-09-09 00:00:00","conoco",129
"2797","2019-09-10 00:00:00","conoco",127
"2798","2019-09-11 00:00:00","conoco",124
"2799","2019-09-12 00:00:00","conoco",123
"2800","2019-09-13 00:00:00","conoco",123
"2801","2019-09-14 00:00:00","conoco",126
"2802","2019-09-15 00:00:00","conoco",131
"2803","2019-09-16 00:00:00","conoco",128
"2804","2019-09-17 00:00:00","conoco",122
"2805","2019-09-18 00:00:00","conoco",116
"2806","2019-09-19 00:00:00","conoco",116
"2807","2019-09-20 00:00:00","conoco",113
"2808","2019-09-21 00:00:00","conoco",113
"2809","2019-09-22 00:00:00","conoco",111
"2810","2019-09-23 00:00:00","conoco",119
"2811","2019-09-24 00:00:00","conoco",110
"2812","2019-09-25 00:00:00","conoco",107
"2813","2019-09-26 00:00:00","conoco",107
"2814","2019-09-27 00:00:00","conoco",105
"2815","2019-09-28 00:00:00","conoco",103
"2816","2019-09-29 00:00:00","conoco",96.2
"2817","2019-09-30 00:00:00","conoco",104
"2818","2019-10-01 00:00:00","conoco",109
"2819","2019-10-02 00:00:00","conoco",109
"2820","2019-10-03 00:00:00","conoco",107
"2821","2019-10-04 00:00:00","conoco",107
"2822","2019-10-05 00:00:00","conoco",107
"2823","2019-10-06 00:00:00","conoco",107
"2824","2019-10-07 00:00:00","conoco",115
"2825","2019-10-08 00:00:00","conoco",202
"2826","2019-10-09 00:00:00","conoco",179
"2827","2019-10-10 00:00:00","conoco",142
"2828","2019-10-11 00:00:00","conoco",130
"2829","2019-10-12 00:00:00","conoco",126
"2830","2019-10-13 00:00:00","conoco",121
"2831","2019-10-14 00:00:00","conoco",117
"2832","2019-10-15 00:00:00","conoco",114
"2833","2019-10-16 00:00:00","conoco",124
"2834","2019-10-17 00:00:00","conoco",178
"2835","2019-10-18 00:00:00","conoco",165
"2836","2019-10-19 00:00:00","conoco",139
"2837","2019-10-20 00:00:00","conoco",135
"2838","2019-10-21 00:00:00","conoco",148
"2839","2019-10-22 00:00:00","conoco",148
"2840","2019-10-23 00:00:00","conoco",207
"2841","2019-10-24 00:00:00","conoco",199
"2842","2019-10-25 00:00:00","conoco",177
"2843","2019-10-26 00:00:00","conoco",152
"2844","2019-10-27 00:00:00","conoco",290
"2845","2019-10-28 00:00:00","conoco",621
"2846","2019-10-29 00:00:00","conoco",374
"2847","2019-10-30 00:00:00","conoco",257
"2848","2019-10-31 00:00:00","conoco",471
"2849","2019-11-01 00:00:00","conoco",1880
"2850","2019-11-02 00:00:00","conoco",1060
"2851","2019-11-03 00:00:00","conoco",611
"2852","2019-11-04 00:00:00","conoco",451
"2853","2019-11-05 00:00:00","conoco",371
"2854","2019-11-06 00:00:00","conoco",312
"2855","2019-11-07 00:00:00","conoco",281
"2856","2019-11-08 00:00:00","conoco",299
"2857","2019-11-09 00:00:00","conoco",273
"2858","2019-11-10 00:00:00","conoco",249
"2859","2019-11-11 00:00:00","conoco",233
"2860","2019-11-12 00:00:00","conoco",224
"2861","2019-11-13 00:00:00","conoco",214
"2862","2019-11-14 00:00:00","conoco",203
"2863","2019-01-01 00:00:00","hancock",13700
"2864","2019-01-02 00:00:00","hancock",13500
"2865","2019-01-03 00:00:00","hancock",11100
"2866","2019-01-04 00:00:00","hancock",9330
"2867","2019-01-05 00:00:00","hancock",8460
"2868","2019-01-06 00:00:00","hancock",10600
"2869","2019-01-07 00:00:00","hancock",10100
"2870","2019-01-08 00:00:00","hancock",8170
"2871","2019-01-09 00:00:00","hancock",7670
"2872","2019-01-10 00:00:00","hancock",7250
"2873","2019-01-11 00:00:00","hancock",6720
"2874","2019-01-12 00:00:00","hancock",6930
"2875","2019-01-13 00:00:00","hancock",6470
"2876","2019-01-14 00:00:00","hancock",6040
"2877","2019-01-15 00:00:00","hancock",5640
"2878","2019-01-16 00:00:00","hancock",4530
"2879","2019-01-17 00:00:00","hancock",4240
"2880","2019-01-18 00:00:00","hancock",4060
"2881","2019-01-19 00:00:00","hancock",3980
"2882","2019-01-20 00:00:00","hancock",9030
"2883","2019-01-21 00:00:00","hancock",22300
"2884","2019-01-22 00:00:00","hancock",13600
"2885","2019-01-23 00:00:00","hancock",10200
"2886","2019-01-24 00:00:00","hancock",11400
"2887","2019-01-25 00:00:00","hancock",22400
"2888","2019-01-26 00:00:00","hancock",19400
"2889","2019-01-27 00:00:00","hancock",14500
"2890","2019-01-28 00:00:00","hancock",11400
"2891","2019-01-29 00:00:00","hancock",9000
"2892","2019-01-30 00:00:00","hancock",7860
"2893","2019-01-31 00:00:00","hancock",6240
"2894","2019-02-01 00:00:00","hancock",4430
"2895","2019-02-02 00:00:00","hancock",4390
"2896","2019-02-03 00:00:00","hancock",4950
"2897","2019-02-04 00:00:00","hancock",5020
"2898","2019-02-05 00:00:00","hancock",4950
"2899","2019-02-06 00:00:00","hancock",5930
"2900","2019-02-07 00:00:00","hancock",10500
"2901","2019-02-08 00:00:00","hancock",14400
"2902","2019-02-09 00:00:00","hancock",14900
"2903","2019-02-10 00:00:00","hancock",11400
"2904","2019-02-11 00:00:00","hancock",9570
"2905","2019-02-12 00:00:00","hancock",9340
"2906","2019-02-13 00:00:00","hancock",16800
"2907","2019-02-14 00:00:00","hancock",17500
"2908","2019-02-15 00:00:00","hancock",13900
"2909","2019-02-16 00:00:00","hancock",13000
"2910","2019-02-17 00:00:00","hancock",11100
"2911","2019-02-18 00:00:00","hancock",9400
"2912","2019-02-19 00:00:00","hancock",7880
"2913","2019-02-20 00:00:00","hancock",7060
"2914","2019-02-21 00:00:00","hancock",6800
"2915","2019-02-22 00:00:00","hancock",10900
"2916","2019-02-23 00:00:00","hancock",19900
"2917","2019-02-24 00:00:00","hancock",21100
"2918","2019-02-25 00:00:00","hancock",35600
"2919","2019-02-26 00:00:00","hancock",25600
"2920","2019-02-27 00:00:00","hancock",17000
"2921","2019-02-28 00:00:00","hancock",12000
"2922","2019-03-01 00:00:00","hancock",10800
"2923","2019-03-02 00:00:00","hancock",10500
"2924","2019-03-03 00:00:00","hancock",11000
"2925","2019-03-04 00:00:00","hancock",11100
"2926","2019-03-05 00:00:00","hancock",10100
"2927","2019-03-06 00:00:00","hancock",8370
"2928","2019-03-07 00:00:00","hancock",7390
"2929","2019-03-08 00:00:00","hancock",6700
"2930","2019-03-09 00:00:00","hancock",6250
"2931","2019-03-10 00:00:00","hancock",9680
"2932","2019-03-11 00:00:00","hancock",17600
"2933","2019-03-12 00:00:00","hancock",17100
"2934","2019-03-13 00:00:00","hancock",14100
"2935","2019-03-14 00:00:00","hancock",11700
"2936","2019-03-15 00:00:00","hancock",10500
"2937","2019-03-16 00:00:00","hancock",10500
"2938","2019-03-17 00:00:00","hancock",8920
"2939","2019-03-18 00:00:00","hancock",7440
"2940","2019-03-19 00:00:00","hancock",6490
"2941","2019-03-20 00:00:00","hancock",5720
"2942","2019-03-21 00:00:00","hancock",5250
"2943","2019-03-22 00:00:00","hancock",7050
"2944","2019-03-23 00:00:00","hancock",8140
"2945","2019-03-24 00:00:00","hancock",6910
"2946","2019-03-25 00:00:00","hancock",6140
"2947","2019-03-26 00:00:00","hancock",5910
"2948","2019-03-27 00:00:00","hancock",5660
"2949","2019-03-28 00:00:00","hancock",5240
"2950","2019-03-29 00:00:00","hancock",4950
"2951","2019-03-30 00:00:00","hancock",4710
"2952","2019-03-31 00:00:00","hancock",4380
"2953","2019-04-01 00:00:00","hancock",4020
"2954","2019-04-02 00:00:00","hancock",3690
"2955","2019-04-03 00:00:00","hancock",3420
"2956","2019-04-04 00:00:00","hancock",3240
"2957","2019-04-05 00:00:00","hancock",3200
"2958","2019-04-06 00:00:00","hancock",3970
"2959","2019-04-07 00:00:00","hancock",4230
"2960","2019-04-08 00:00:00","hancock",4030
"2961","2019-04-09 00:00:00","hancock",4240
"2962","2019-04-10 00:00:00","hancock",4100
"2963","2019-04-11 00:00:00","hancock",3940
"2964","2019-04-12 00:00:00","hancock",3700
"2965","2019-04-13 00:00:00","hancock",3930
"2966","2019-04-14 00:00:00","hancock",4890
"2967","2019-04-15 00:00:00","hancock",6410
"2968","2019-04-16 00:00:00","hancock",8940
"2969","2019-04-17 00:00:00","hancock",8250
"2970","2019-04-18 00:00:00","hancock",7040
"2971","2019-04-19 00:00:00","hancock",6220
"2972","2019-04-20 00:00:00","hancock",13400
"2973","2019-04-21 00:00:00","hancock",19500
"2974","2019-04-22 00:00:00","hancock",13500
"2975","2019-04-23 00:00:00","hancock",10000
"2976","2019-04-24 00:00:00","hancock",8160
"2977","2019-04-25 00:00:00","hancock",6960
"2978","2019-04-26 00:00:00","hancock",6200
"2979","2019-04-27 00:00:00","hancock",6610
"2980","2019-04-28 00:00:00","hancock",7680
"2981","2019-04-29 00:00:00","hancock",7600
"2982","2019-04-30 00:00:00","hancock",6460
"2983","2019-05-01 00:00:00","hancock",5870
"2984","2019-05-02 00:00:00","hancock",5060
"2985","2019-05-03 00:00:00","hancock",4720
"2986","2019-05-04 00:00:00","hancock",5570
"2987","2019-05-05 00:00:00","hancock",10100
"2988","2019-05-06 00:00:00","hancock",25500
"2989","2019-05-07 00:00:00","hancock",18500
"2990","2019-05-08 00:00:00","hancock",12500
"2991","2019-05-09 00:00:00","hancock",9240
"2992","2019-05-10 00:00:00","hancock",6780
"2993","2019-05-11 00:00:00","hancock",5850
"2994","2019-05-12 00:00:00","hancock",6640
"2995","2019-05-13 00:00:00","hancock",15600
"2996","2019-05-14 00:00:00","hancock",20100
"2997","2019-05-15 00:00:00","hancock",18100
"2998","2019-05-16 00:00:00","hancock",13900
"2999","2019-05-17 00:00:00","hancock",10500
"3000","2019-05-18 00:00:00","hancock",7830
"3001","2019-05-19 00:00:00","hancock",6500
"3002","2019-05-20 00:00:00","hancock",5770
"3003","2019-05-21 00:00:00","hancock",5420
"3004","2019-05-22 00:00:00","hancock",5410
"3005","2019-05-23 00:00:00","hancock",4030
"3006","2019-05-24 00:00:00","hancock",3490
"3007","2019-05-25 00:00:00","hancock",3210
"3008","2019-05-26 00:00:00","hancock",3010
"3009","2019-05-27 00:00:00","hancock",3250
"3010","2019-05-28 00:00:00","hancock",3480
"3011","2019-05-29 00:00:00","hancock",3130
"3012","2019-05-30 00:00:00","hancock",2960
"3013","2019-05-31 00:00:00","hancock",2890
"3014","2019-06-01 00:00:00","hancock",2890
"3015","2019-06-02 00:00:00","hancock",2890
"3016","2019-06-03 00:00:00","hancock",2840
"3017","2019-06-04 00:00:00","hancock",2630
"3018","2019-06-05 00:00:00","hancock",2360
"3019","2019-06-06 00:00:00","hancock",2130
"3020","2019-06-07 00:00:00","hancock",2360
"3021","2019-06-08 00:00:00","hancock",2340
"3022","2019-06-09 00:00:00","hancock",1960
"3023","2019-06-10 00:00:00","hancock",1850
"3024","2019-06-11 00:00:00","hancock",2100
"3025","2019-06-12 00:00:00","hancock",2820
"3026","2019-06-13 00:00:00","hancock",2900
"3027","2019-06-14 00:00:00","hancock",2350
"3028","2019-06-15 00:00:00","hancock",2140
"3029","2019-06-16 00:00:00","hancock",1930
"3030","2019-06-17 00:00:00","hancock",1850
"3031","2019-06-18 00:00:00","hancock",1810
