"","DateTime","FW","WSSC","WA_GF","WA_LF","LW"
"1","dummy-row",NA,NA,NA,NA,NA
"2","dummy-row",NA,NA,NA,NA,NA
"3","dummy-row",NA,NA,NA,NA,NA
"4","dummy-row",NA,NA,NA,NA,NA
"5","dummy-row",NA,NA,NA,NA,NA
"6","dummy-row",NA,NA,NA,NA,NA
"7","dummy-row",NA,NA,NA,NA,NA
"8","dummy-row",NA,NA,NA,NA,NA
"9","dummy-row",NA,NA,NA,NA,NA
"10","dummy-row",NA,NA,NA,NA,NA
"189","2019-10-26 10:00:00",83.29,158.61,119.99,0,10.3
"190","2019-10-26 11:00:00",83.29,158.61,119.99,0,10.3
"191","2019-10-26 12:00:00",83.29,158.61,119.99,0,10.3
"192","2019-10-26 13:00:00",83.29,158.61,119.99,0,10.3
"193","2019-10-26 14:00:00",83.29,158.61,119.99,0,10.3
"194","2019-10-26 15:00:00",83.29,158.61,119.99,0,10.3
"195","2019-10-26 16:00:00",83.29,158.61,119.99,0,10.3
"196","2019-10-26 17:00:00",83.29,158.61,119.99,0,10.3
"197","2019-10-26 18:00:00",83.29,158.61,119.99,0,10.3
"198","2019-10-26 19:00:00",83.29,158.61,119.99,0,10.3
"199","2019-10-26 20:00:00",83.29,158.61,119.99,0,10.3
"200","2019-10-26 21:00:00",83.29,158.61,119.99,0,10.3
"201","2019-10-26 22:00:00",83.29,158.61,119.99,0,10.3
"202","2019-10-26 23:00:00",83.29,158.61,119.99,0,10.3
"203","2019-10-27 00:00:00",80.96,162.48,128.64,0,10.32
"204","2019-10-27 01:00:00",80.96,162.48,128.64,0,10.32
"205","2019-10-27 02:00:00",80.96,162.48,128.64,0,10.32
"206","2019-10-27 03:00:00",80.96,162.48,128.64,0,10.32
"207","2019-10-27 04:00:00",80.96,162.48,128.64,0,10.32
"208","2019-10-27 05:00:00",80.96,162.48,128.64,0,10.32
"209","2019-10-27 06:00:00",80.96,162.48,128.64,0,10.32
"210","2019-10-27 07:00:00",80.96,162.48,128.64,0,10.32
"211","2019-10-27 08:00:00",80.96,162.48,128.64,0,10.32
"212","2019-10-27 09:00:00",80.96,162.48,128.64,0,10.32
"213","2019-10-27 10:00:00",80.96,162.48,128.64,0,10.32
"214","2019-10-27 11:00:00",80.96,162.48,128.64,0,10.32
"215","2019-10-27 12:00:00",80.96,162.48,128.64,0,10.32
"216","2019-10-27 13:00:00",80.96,162.48,128.64,0,10.32
"217","2019-10-27 14:00:00",80.96,162.48,128.64,0,10.32
"218","2019-10-27 15:00:00",80.96,162.48,128.64,0,10.32
"219","2019-10-27 16:00:00",80.96,162.48,128.64,0,10.32
"220","2019-10-27 17:00:00",80.96,162.48,128.64,0,10.32
"221","2019-10-27 18:00:00",80.96,162.48,128.64,0,10.32
"222","2019-10-27 19:00:00",80.96,162.48,128.64,0,10.32
"223","2019-10-27 20:00:00",80.96,162.48,128.64,0,10.32
"224","2019-10-27 21:00:00",80.96,162.48,128.64,0,10.32
"225","2019-10-27 22:00:00",80.96,162.48,128.64,0,10.32
"226","2019-10-27 23:00:00",80.96,162.48,128.64,0,10.32
"227","2019-10-28 00:00:00",87.59,156.59,120.71,0,10.34
"228","2019-10-28 01:00:00",87.59,156.59,120.71,0,10.34
"229","2019-10-28 02:00:00",87.59,156.59,120.71,0,10.34
"230","2019-10-28 03:00:00",87.59,156.59,120.71,0,10.34
"231","2019-10-28 04:00:00",87.59,156.59,120.71,0,10.34
"232","2019-10-28 05:00:00",87.59,156.59,120.71,0,10.34
"233","2019-10-28 06:00:00",87.59,156.59,120.71,0,10.34
"234","2019-10-28 07:00:00",87.59,156.59,120.71,0,10.34
"235","2019-10-28 08:00:00",87.59,156.59,120.71,0,10.34
"236","2019-10-28 09:00:00",87.59,156.59,120.71,0,10.34
"237","2019-10-28 10:00:00",87.59,156.59,120.71,0,10.34
"238","2019-10-28 11:00:00",87.59,156.59,120.71,0,10.34
"239","2019-10-28 12:00:00",87.59,156.59,120.71,0,10.34
"240","2019-10-28 13:00:00",87.59,156.59,120.71,0,10.34
"241","2019-10-28 14:00:00",87.59,156.59,120.71,0,10.34
"242","2019-10-28 15:00:00",87.59,156.59,120.71,0,10.34
"243","2019-10-28 16:00:00",87.59,156.59,120.71,0,10.34
"244","2019-10-28 17:00:00",87.59,156.59,120.71,0,10.34
"245","2019-10-28 18:00:00",87.59,156.59,120.71,0,10.34
"246","2019-10-28 19:00:00",87.59,156.59,120.71,0,10.34
"247","2019-10-28 20:00:00",87.59,156.59,120.71,0,10.34
"248","2019-10-28 21:00:00",87.59,156.59,120.71,0,10.34
"249","2019-10-28 22:00:00",87.59,156.59,120.71,0,10.34
"250","2019-10-28 23:00:00",87.59,156.59,120.71,0,10.34
"251","2019-10-29 00:00:00",84.24,166.93,126.66,0,9.84
"252","2019-10-29 01:00:00",84.24,166.93,126.66,0,9.84
"253","2019-10-29 02:00:00",84.24,166.93,126.66,0,9.84
"254","2019-10-29 03:00:00",84.24,166.93,126.66,0,9.84
"255","2019-10-29 04:00:00",84.24,166.93,126.66,0,9.84
"256","2019-10-29 05:00:00",84.24,166.93,126.66,0,9.84
"257","2019-10-29 06:00:00",84.24,166.93,126.66,0,9.84
"258","2019-10-29 07:00:00",84.24,166.93,126.66,0,9.84
"259","2019-10-29 08:00:00",84.24,166.93,126.66,0,9.84
"260","2019-10-29 09:00:00",84.24,166.93,126.66,0,9.84
"261","2019-10-29 10:00:00",84.24,166.93,126.66,0,9.84
"262","2019-10-29 11:00:00",84.24,166.93,126.66,0,9.84
"263","2019-10-29 12:00:00",84.24,166.93,126.66,0,9.84
"264","2019-10-29 13:00:00",84.24,166.93,126.66,0,9.84
"265","2019-10-29 14:00:00",84.24,166.93,126.66,0,9.84
"266","2019-10-29 15:00:00",84.24,166.93,126.66,0,9.84
"267","2019-10-29 16:00:00",84.24,166.93,126.66,0,9.84
"268","2019-10-29 17:00:00",84.24,166.93,126.66,0,9.84
"269","2019-10-29 18:00:00",84.24,166.93,126.66,0,9.84
"270","2019-10-29 19:00:00",84.24,166.93,126.66,0,9.84
"271","2019-10-29 20:00:00",84.24,166.93,126.66,0,9.84
"272","2019-10-29 21:00:00",84.24,166.93,126.66,0,9.84
"273","2019-10-29 22:00:00",84.24,166.93,126.66,0,9.84
"274","2019-10-29 23:00:00",84.24,166.93,126.66,0,9.84
"275","2019-10-30 00:00:00",82.31,169.55,135.15,0,9.58
"276","2019-10-30 01:00:00",82.31,169.55,135.15,0,9.58
"277","2019-10-30 02:00:00",82.31,169.55,135.15,0,9.58
"278","2019-10-30 03:00:00",82.31,169.55,135.15,0,9.58
"279","2019-10-30 04:00:00",82.31,169.55,135.15,0,9.58
"280","2019-10-30 05:00:00",82.31,169.55,135.15,0,9.58
"281","2019-10-30 06:00:00",82.31,169.55,135.15,0,9.58
"282","2019-10-30 07:00:00",82.31,169.55,135.15,0,9.58
"283","2019-10-30 08:00:00",82.31,169.55,135.15,0,9.58
"284","2019-10-30 09:00:00",82.31,169.55,135.15,0,9.58
"285","2019-10-30 10:00:00",82.31,169.55,135.15,0,9.58
"286","2019-10-30 11:00:00",82.31,169.55,135.15,0,9.58
"287","2019-10-30 12:00:00",82.31,169.55,135.15,0,9.58
"288","2019-10-30 13:00:00",82.31,169.55,135.15,0,9.58
"289","2019-10-30 14:00:00",82.31,169.55,135.15,0,9.58
"290","2019-10-30 15:00:00",82.31,169.55,135.15,0,9.58
"291","2019-10-30 16:00:00",82.31,169.55,135.15,0,9.58
"292","2019-10-30 17:00:00",82.31,169.55,135.15,0,9.58
"293","2019-10-30 18:00:00",82.31,169.55,135.15,0,9.58
"294","2019-10-30 19:00:00",82.31,169.55,135.15,0,9.58
"295","2019-10-30 20:00:00",82.31,169.55,135.15,0,9.58
"296","2019-10-30 21:00:00",82.31,169.55,135.15,0,9.58
"297","2019-10-30 22:00:00",82.31,169.55,135.15,0,9.58
"298","2019-10-30 23:00:00",82.31,169.55,135.15,0,9.58
"299","2019-10-31 00:00:00",83.27,159.57,122.07,0,9.99
"300","2019-10-31 01:00:00",83.27,159.57,122.07,0,9.99
"301","2019-10-31 02:00:00",83.27,159.57,122.07,0,9.99
"302","2019-10-31 03:00:00",83.27,159.57,122.07,0,9.99
"303","2019-10-31 04:00:00",83.27,159.57,122.07,0,9.99
"304","2019-10-31 05:00:00",83.27,159.57,122.07,0,9.99
"305","2019-10-31 06:00:00",83.27,159.57,122.07,0,9.99
"306","2019-10-31 07:00:00",83.27,159.57,122.07,0,9.99
"307","2019-10-31 08:00:00",83.27,159.57,122.07,0,9.99
"308","2019-10-31 09:00:00",83.27,159.57,122.07,0,9.99
"309","2019-10-31 10:00:00",83.27,159.57,122.07,0,9.99
"310","2019-10-31 11:00:00",83.27,159.57,122.07,0,9.99
"311","2019-10-31 12:00:00",83.27,159.57,122.07,0,9.99
"312","2019-10-31 13:00:00",83.27,159.57,122.07,0,9.99
"313","2019-10-31 14:00:00",83.27,159.57,122.07,0,9.99
"314","2019-10-31 15:00:00",83.27,159.57,122.07,0,9.99
"315","2019-10-31 16:00:00",83.27,159.57,122.07,0,9.99
"316","2019-10-31 17:00:00",83.27,159.57,122.07,0,9.99
"317","2019-10-31 18:00:00",83.27,159.57,122.07,0,9.99
"318","2019-10-31 19:00:00",83.27,159.57,122.07,0,9.99
"319","2019-10-31 20:00:00",83.27,159.57,122.07,0,9.99
"320","2019-10-31 21:00:00",83.27,159.57,122.07,0,9.99
"321","2019-10-31 22:00:00",83.27,159.57,122.07,0,9.99
"322","2019-10-31 23:00:00",83.27,159.57,122.07,0,9.99
