"","date","site","flow"
"2160","2019-11-13 23:00:00","patterson",20.9
"2161","2019-11-14 00:00:00","patterson",20.9
"2162","2019-11-14 01:00:00","patterson",20.9
"2163","2019-11-14 02:00:00","patterson",20.9
"2164","2019-11-14 03:00:00","patterson",20.9
"2165","2019-11-14 04:00:00","patterson",20.9
"2166","2019-11-14 05:00:00","patterson",20.9
"2167","2019-11-14 06:00:00","patterson",20.9
"2168","2019-11-14 07:00:00","patterson",20.9
"2169","2019-11-14 08:00:00","patterson",20.9
"2170","2019-11-14 09:00:00","patterson",20.9
"2171","2019-11-14 10:00:00","patterson",20.9
"2172","2019-11-14 11:00:00","patterson",20.9
"2173","2019-11-14 12:00:00","patterson",20.9
"2174","2019-11-14 13:00:00","patterson",20.9
"2175","2019-11-14 14:00:00","patterson",20.9
"2176","2019-11-14 15:00:00","patterson",NA
"2177","2019-11-09 00:00:00","nbp_cumb",320
"2178","2019-11-09 01:00:00","nbp_cumb",320
"2179","2019-11-09 02:00:00","nbp_cumb",320
"2180","2019-11-09 03:00:00","nbp_cumb",320
"2181","2019-11-09 04:00:00","nbp_cumb",320
"2182","2019-11-09 05:00:00","nbp_cumb",320
"2183","2019-11-09 06:00:00","nbp_cumb",320
"2184","2019-11-09 07:00:00","nbp_cumb",320
"2185","2019-11-09 08:00:00","nbp_cumb",320
"2186","2019-11-09 09:00:00","nbp_cumb",320
"2187","2019-11-09 10:00:00","nbp_cumb",320
"2188","2019-11-09 11:00:00","nbp_cumb",314
"2189","2019-11-09 12:00:00","nbp_cumb",314
"2190","2019-11-09 13:00:00","nbp_cumb",314
"2191","2019-11-09 14:00:00","nbp_cumb",314
"2192","2019-11-09 15:00:00","nbp_cumb",314
"2193","2019-11-09 16:00:00","nbp_cumb",314
"2194","2019-11-09 17:00:00","nbp_cumb",314
"2195","2019-11-09 18:00:00","nbp_cumb",314
"2196","2019-11-09 19:00:00","nbp_cumb",314
"2197","2019-11-09 20:00:00","nbp_cumb",314
"2198","2019-11-09 21:00:00","nbp_cumb",314
"2199","2019-11-09 22:00:00","nbp_cumb",314
"2200","2019-11-09 23:00:00","nbp_cumb",314
"2201","2019-11-10 00:00:00","nbp_cumb",314
"2202","2019-11-10 01:00:00","nbp_cumb",314
"2203","2019-11-10 02:00:00","nbp_cumb",314
"2204","2019-11-10 03:00:00","nbp_cumb",314
"2205","2019-11-10 04:00:00","nbp_cumb",307
"2206","2019-11-10 05:00:00","nbp_cumb",307
"2207","2019-11-10 06:00:00","nbp_cumb",307
"2208","2019-11-10 07:00:00","nbp_cumb",314
"2209","2019-11-10 08:00:00","nbp_cumb",314
"2210","2019-11-10 09:00:00","nbp_cumb",314
"2211","2019-11-10 10:00:00","nbp_cumb",307
"2212","2019-11-10 11:00:00","nbp_cumb",307
"2213","2019-11-10 12:00:00","nbp_cumb",307
"2214","2019-11-10 13:00:00","nbp_cumb",307
"2215","2019-11-10 14:00:00","nbp_cumb",307
"2216","2019-11-10 15:00:00","nbp_cumb",307
"2217","2019-11-10 16:00:00","nbp_cumb",307
"2218","2019-11-10 17:00:00","nbp_cumb",307
"2219","2019-11-10 18:00:00","nbp_cumb",307
"2220","2019-11-10 19:00:00","nbp_cumb",307
"2221","2019-11-10 20:00:00","nbp_cumb",307
"2222","2019-11-10 21:00:00","nbp_cumb",307
"2223","2019-11-10 22:00:00","nbp_cumb",307
"2224","2019-11-10 23:00:00","nbp_cumb",307
"2225","2019-11-11 00:00:00","nbp_cumb",307
"2226","2019-11-11 01:00:00","nbp_cumb",307
"2227","2019-11-11 02:00:00","nbp_cumb",307
"2228","2019-11-11 03:00:00","nbp_cumb",307
"2229","2019-11-11 04:00:00","nbp_cumb",307
"2230","2019-11-11 05:00:00","nbp_cumb",307
"2231","2019-11-11 06:00:00","nbp_cumb",307
"2232","2019-11-11 07:00:00","nbp_cumb",307
"2233","2019-11-11 08:00:00","nbp_cumb",307
"2234","2019-11-11 09:00:00","nbp_cumb",327
"2235","2019-11-11 10:00:00","nbp_cumb",334
"2236","2019-11-11 11:00:00","nbp_cumb",341
"2237","2019-11-11 12:00:00","nbp_cumb",355
"2238","2019-11-11 13:00:00","nbp_cumb",355
"2239","2019-11-11 14:00:00","nbp_cumb",362
"2240","2019-11-11 15:00:00","nbp_cumb",362
"2241","2019-11-11 16:00:00","nbp_cumb",362
"2242","2019-11-11 17:00:00","nbp_cumb",362
"2243","2019-11-11 18:00:00","nbp_cumb",362
"2244","2019-11-11 19:00:00","nbp_cumb",362
"2245","2019-11-11 20:00:00","nbp_cumb",362
"2246","2019-11-11 21:00:00","nbp_cumb",362
"2247","2019-11-11 22:00:00","nbp_cumb",362
"2248","2019-11-11 23:00:00","nbp_cumb",362
"2249","2019-11-12 00:00:00","nbp_cumb",362
"2250","2019-11-12 01:00:00","nbp_cumb",362
"2251","2019-11-12 02:00:00","nbp_cumb",362
"2252","2019-11-12 03:00:00","nbp_cumb",362
"2253","2019-11-12 04:00:00","nbp_cumb",369
"2254","2019-11-12 05:00:00","nbp_cumb",369
"2255","2019-11-12 06:00:00","nbp_cumb",369
"2256","2019-11-12 07:00:00","nbp_cumb",362
"2257","2019-11-12 08:00:00","nbp_cumb",362
"2258","2019-11-12 09:00:00","nbp_cumb",362
"2259","2019-11-12 10:00:00","nbp_cumb",362
"2260","2019-11-12 11:00:00","nbp_cumb",355
"2261","2019-11-12 12:00:00","nbp_cumb",362
"2262","2019-11-12 13:00:00","nbp_cumb",362
"2263","2019-11-12 14:00:00","nbp_cumb",362
"2264","2019-11-12 15:00:00","nbp_cumb",362
"2265","2019-11-12 16:00:00","nbp_cumb",362
"2266","2019-11-12 17:00:00","nbp_cumb",355
"2267","2019-11-12 18:00:00","nbp_cumb",355
"2268","2019-11-12 19:00:00","nbp_cumb",362
"2269","2019-11-12 20:00:00","nbp_cumb",362
"2270","2019-11-12 21:00:00","nbp_cumb",362
"2271","2019-11-12 22:00:00","nbp_cumb",355
"2272","2019-11-12 23:00:00","nbp_cumb",362
"2273","2019-11-13 00:00:00","nbp_cumb",355
"2274","2019-11-13 01:00:00","nbp_cumb",355
"2275","2019-11-13 02:00:00","nbp_cumb",355
"2276","2019-11-13 03:00:00","nbp_cumb",355
"2277","2019-11-13 04:00:00","nbp_cumb",355
"2278","2019-11-13 05:00:00","nbp_cumb",348
"2279","2019-11-13 06:00:00","nbp_cumb",341
"2280","2019-11-13 07:00:00","nbp_cumb",327
"2281","2019-11-13 08:00:00","nbp_cumb",320
"2282","2019-11-13 09:00:00","nbp_cumb",314
"2283","2019-11-13 10:00:00","nbp_cumb",307
"2284","2019-11-13 11:00:00","nbp_cumb",307
"2285","2019-11-13 12:00:00","nbp_cumb",307
"2286","2019-11-13 13:00:00","nbp_cumb",301
"2287","2019-11-13 14:00:00","nbp_cumb",301
"2288","2019-11-13 15:00:00","nbp_cumb",301
"2289","2019-11-13 16:00:00","nbp_cumb",301
"2290","2019-11-13 17:00:00","nbp_cumb",301
"2291","2019-11-13 18:00:00","nbp_cumb",301
"2292","2019-11-13 19:00:00","nbp_cumb",301
"2293","2019-11-13 20:00:00","nbp_cumb",301
"2294","2019-11-13 21:00:00","nbp_cumb",301
"2295","2019-11-13 22:00:00","nbp_cumb",301
"2296","2019-11-13 23:00:00","nbp_cumb",301
"2297","2019-11-14 00:00:00","nbp_cumb",301
"2298","2019-11-14 01:00:00","nbp_cumb",301
"2299","2019-11-14 02:00:00","nbp_cumb",301
"2300","2019-11-14 03:00:00","nbp_cumb",301
"2301","2019-11-14 04:00:00","nbp_cumb",301
"2302","2019-11-14 05:00:00","nbp_cumb",301
"2303","2019-11-14 06:00:00","nbp_cumb",301
"2304","2019-11-14 07:00:00","nbp_cumb",301
"2305","2019-11-14 08:00:00","nbp_cumb",301
"2306","2019-11-14 09:00:00","nbp_cumb",301
"2307","2019-11-14 10:00:00","nbp_cumb",294
"2308","2019-11-14 11:00:00","nbp_cumb",294
"2309","2019-11-14 12:00:00","nbp_cumb",294
"2310","2019-11-14 13:00:00","nbp_cumb",294
"2311","2019-11-14 14:00:00","nbp_cumb",294
"2312","2019-11-14 15:00:00","nbp_cumb",294
"2313","2019-11-09 00:00:00","wills",59.7
"2314","2019-11-09 01:00:00","wills",61.1
"2315","2019-11-09 02:00:00","wills",61.1
"2316","2019-11-09 03:00:00","wills",61.1
"2317","2019-11-09 04:00:00","wills",61.1
"2318","2019-11-09 05:00:00","wills",61.1
"2319","2019-11-09 06:00:00","wills",61.1
"2320","2019-11-09 07:00:00","wills",61.1
"2321","2019-11-09 08:00:00","wills",61.1
"2322","2019-11-09 09:00:00","wills",59.7
"2323","2019-11-09 10:00:00","wills",59.7
"2324","2019-11-09 11:00:00","wills",59.7
"2325","2019-11-09 12:00:00","wills",59.7
"2326","2019-11-09 13:00:00","wills",59.7
"2327","2019-11-09 14:00:00","wills",59.7
"2328","2019-11-09 15:00:00","wills",58.4
"2329","2019-11-09 16:00:00","wills",58.4
"2330","2019-11-09 17:00:00","wills",58.4
"2331","2019-11-09 18:00:00","wills",58.4
"2332","2019-11-09 19:00:00","wills",57.1
"2333","2019-11-09 20:00:00","wills",57.1
"2334","2019-11-09 21:00:00","wills",57.1
"2335","2019-11-09 22:00:00","wills",57.1
"2336","2019-11-09 23:00:00","wills",57.1
"2337","2019-11-10 00:00:00","wills",57.1
"2338","2019-11-10 01:00:00","wills",57.1
"2339","2019-11-10 02:00:00","wills",55.8
"2340","2019-11-10 03:00:00","wills",57.1
"2341","2019-11-10 04:00:00","wills",55.8
"2342","2019-11-10 05:00:00","wills",55.8
"2343","2019-11-10 06:00:00","wills",55.8
"2344","2019-11-10 07:00:00","wills",55.8
"2345","2019-11-10 08:00:00","wills",55.8
"2346","2019-11-10 09:00:00","wills",55.8
"2347","2019-11-10 10:00:00","wills",55.8
"2348","2019-11-10 11:00:00","wills",55.8
"2349","2019-11-10 12:00:00","wills",54.5
"2350","2019-11-10 13:00:00","wills",54.5
"2351","2019-11-10 14:00:00","wills",54.5
"2352","2019-11-10 15:00:00","wills",54.5
"2353","2019-11-10 16:00:00","wills",54.5
"2354","2019-11-10 17:00:00","wills",54.5
"2355","2019-11-10 18:00:00","wills",53.2
"2356","2019-11-10 19:00:00","wills",53.2
"2357","2019-11-10 20:00:00","wills",53.2
"2358","2019-11-10 21:00:00","wills",53.2
"2359","2019-11-10 22:00:00","wills",53.2
"2360","2019-11-10 23:00:00","wills",53.2
"2361","2019-11-11 00:00:00","wills",53.2
"2362","2019-11-11 01:00:00","wills",53.2
"2363","2019-11-11 02:00:00","wills",53.2
"2364","2019-11-11 03:00:00","wills",53.2
"2365","2019-11-11 04:00:00","wills",53.2
"2366","2019-11-11 05:00:00","wills",53.2
"2367","2019-11-11 06:00:00","wills",53.2
"2368","2019-11-11 07:00:00","wills",53.2
"2369","2019-11-11 08:00:00","wills",52
"2370","2019-11-11 09:00:00","wills",53.2
"2371","2019-11-11 10:00:00","wills",53.2
"2372","2019-11-11 11:00:00","wills",53.2
"2373","2019-11-11 12:00:00","wills",53.2
"2374","2019-11-11 13:00:00","wills",53.2
"2375","2019-11-11 14:00:00","wills",52
"2376","2019-11-11 15:00:00","wills",52
"2377","2019-11-11 16:00:00","wills",52
"2378","2019-11-11 17:00:00","wills",52
"2379","2019-11-11 18:00:00","wills",52
"2380","2019-11-11 19:00:00","wills",52
"2381","2019-11-11 20:00:00","wills",52
"2382","2019-11-11 21:00:00","wills",52
"2383","2019-11-11 22:00:00","wills",52
"2384","2019-11-11 23:00:00","wills",52
"2385","2019-11-12 00:00:00","wills",52
"2386","2019-11-12 01:00:00","wills",52
"2387","2019-11-12 02:00:00","wills",52
"2388","2019-11-12 03:00:00","wills",52
"2389","2019-11-12 04:00:00","wills",52
"2390","2019-11-12 05:00:00","wills",52
"2391","2019-11-12 06:00:00","wills",52
"2392","2019-11-12 07:00:00","wills",50.8
"2393","2019-11-12 08:00:00","wills",52
"2394","2019-11-12 09:00:00","wills",50.8
"2395","2019-11-12 10:00:00","wills",50.8
"2396","2019-11-12 11:00:00","wills",50.8
"2397","2019-11-12 12:00:00","wills",50.8
"2398","2019-11-12 13:00:00","wills",50.8
"2399","2019-11-12 14:00:00","wills",50.8
"2400","2019-11-12 15:00:00","wills",49.6
"2401","2019-11-12 16:00:00","wills",49.6
"2402","2019-11-12 17:00:00","wills",49.6
"2403","2019-11-12 18:00:00","wills",49.6
"2404","2019-11-12 19:00:00","wills",50.8
"2405","2019-11-12 20:00:00","wills",50.8
"2406","2019-11-12 21:00:00","wills",50.8
"2407","2019-11-12 22:00:00","wills",50.8
"2408","2019-11-12 23:00:00","wills",50.8
"2409","2019-11-13 00:00:00","wills",49.6
"2410","2019-11-13 01:00:00","wills",49.6
"2411","2019-11-13 02:00:00","wills",49.6
"2412","2019-11-13 03:00:00","wills",49.6
"2413","2019-11-13 04:00:00","wills",49.6
"2414","2019-11-13 05:00:00","wills",49.6
"2415","2019-11-13 06:00:00","wills",49.6
"2416","2019-11-13 07:00:00","wills",49.6
"2417","2019-11-13 08:00:00","wills",49.6
"2418","2019-11-13 09:00:00","wills",54.5
"2419","2019-11-13 10:00:00","wills",54.5
"2420","2019-11-13 11:00:00","wills",54.5
"2421","2019-11-13 12:00:00","wills",53.2
"2422","2019-11-13 13:00:00","wills",54.5
"2423","2019-11-13 14:00:00","wills",53.2
"2424","2019-11-13 15:00:00","wills",54.5
"2425","2019-11-13 16:00:00","wills",53.2
"2426","2019-11-13 17:00:00","wills",53.2
"2427","2019-11-13 18:00:00","wills",53.2
"2428","2019-11-13 19:00:00","wills",53.2
"2429","2019-11-13 20:00:00","wills",53.2
"2430","2019-11-13 21:00:00","wills",53.2
"2431","2019-11-13 22:00:00","wills",53.2
"2432","2019-11-13 23:00:00","wills",54.5
"2433","2019-11-14 00:00:00","wills",53.2
"2434","2019-11-14 01:00:00","wills",53.2
"2435","2019-11-14 02:00:00","wills",53.2
"2436","2019-11-14 03:00:00","wills",54.5
"2437","2019-11-14 04:00:00","wills",53.2
"2438","2019-11-14 05:00:00","wills",53.2
"2439","2019-11-14 06:00:00","wills",53.2
"2440","2019-11-14 07:00:00","wills",52
"2441","2019-11-14 08:00:00","wills",52
"2442","2019-11-14 09:00:00","wills",52
"2443","2019-11-14 10:00:00","wills",52
"2444","2019-11-14 11:00:00","wills",52
"2445","2019-11-14 12:00:00","wills",52
"2446","2019-11-14 13:00:00","wills",52
"2447","2019-11-14 14:00:00","wills",52
"2448","2019-11-14 15:00:00","wills",52
"2449","2019-11-09 00:00:00","luke",241
"2450","2019-11-09 01:00:00","luke",241
"2451","2019-11-09 02:00:00","luke",238
"2452","2019-11-09 03:00:00","luke",238
"2453","2019-11-09 04:00:00","luke",241
"2454","2019-11-09 05:00:00","luke",238
"2455","2019-11-09 06:00:00","luke",238
"2456","2019-11-09 07:00:00","luke",238
"2457","2019-11-09 08:00:00","luke",241
"2458","2019-11-09 09:00:00","luke",241
"2459","2019-11-09 10:00:00","luke",241
"2460","2019-11-09 11:00:00","luke",241
"2461","2019-11-09 12:00:00","luke",241
"2462","2019-11-09 13:00:00","luke",241
"2463","2019-11-09 14:00:00","luke",241
"2464","2019-11-09 15:00:00","luke",241
"2465","2019-11-09 16:00:00","luke",241
"2466","2019-11-09 17:00:00","luke",241
"2467","2019-11-09 18:00:00","luke",241
"2468","2019-11-09 19:00:00","luke",241
"2469","2019-11-09 20:00:00","luke",241
"2470","2019-11-09 21:00:00","luke",241
"2471","2019-11-09 22:00:00","luke",241
"2472","2019-11-09 23:00:00","luke",241
"2473","2019-11-10 00:00:00","luke",241
"2474","2019-11-10 01:00:00","luke",241
"2475","2019-11-10 02:00:00","luke",241
"2476","2019-11-10 03:00:00","luke",241
"2477","2019-11-10 04:00:00","luke",238
"2478","2019-11-10 05:00:00","luke",241
"2479","2019-11-10 06:00:00","luke",238
"2480","2019-11-10 07:00:00","luke",241
"2481","2019-11-10 08:00:00","luke",241
"2482","2019-11-10 09:00:00","luke",241
"2483","2019-11-10 10:00:00","luke",241
"2484","2019-11-10 11:00:00","luke",241
"2485","2019-11-10 12:00:00","luke",241
"2486","2019-11-10 13:00:00","luke",241
"2487","2019-11-10 14:00:00","luke",241
"2488","2019-11-10 15:00:00","luke",289
"2489","2019-11-10 16:00:00","luke",296
"2490","2019-11-10 17:00:00","luke",293
"2491","2019-11-10 18:00:00","luke",293
"2492","2019-11-10 19:00:00","luke",293
"2493","2019-11-10 20:00:00","luke",293
"2494","2019-11-10 21:00:00","luke",293
"2495","2019-11-10 22:00:00","luke",293
"2496","2019-11-10 23:00:00","luke",293
"2497","2019-11-11 00:00:00","luke",293
"2498","2019-11-11 01:00:00","luke",293
"2499","2019-11-11 02:00:00","luke",293
"2500","2019-11-11 03:00:00","luke",293
"2501","2019-11-11 04:00:00","luke",296
"2502","2019-11-11 05:00:00","luke",293
"2503","2019-11-11 06:00:00","luke",293
"2504","2019-11-11 07:00:00","luke",293
"2505","2019-11-11 08:00:00","luke",293
"2506","2019-11-11 09:00:00","luke",293
"2507","2019-11-11 10:00:00","luke",293
"2508","2019-11-11 11:00:00","luke",293
"2509","2019-11-11 12:00:00","luke",293
"2510","2019-11-11 13:00:00","luke",293
"2511","2019-11-11 14:00:00","luke",296
"2512","2019-11-11 15:00:00","luke",293
"2513","2019-11-11 16:00:00","luke",293
"2514","2019-11-11 17:00:00","luke",293
"2515","2019-11-11 18:00:00","luke",293
"2516","2019-11-11 19:00:00","luke",296
"2517","2019-11-11 20:00:00","luke",293
"2518","2019-11-11 21:00:00","luke",293
"2519","2019-11-11 22:00:00","luke",293
"2520","2019-11-11 23:00:00","luke",293
"2521","2019-11-12 00:00:00","luke",293
"2522","2019-11-12 01:00:00","luke",293
"2523","2019-11-12 02:00:00","luke",293
"2524","2019-11-12 03:00:00","luke",293
"2525","2019-11-12 04:00:00","luke",293
"2526","2019-11-12 05:00:00","luke",293
"2527","2019-11-12 06:00:00","luke",293
"2528","2019-11-12 07:00:00","luke",293
"2529","2019-11-12 08:00:00","luke",293
"2530","2019-11-12 09:00:00","luke",293
"2531","2019-11-12 10:00:00","luke",293
"2532","2019-11-12 11:00:00","luke",289
"2533","2019-11-12 12:00:00","luke",257
"2534","2019-11-12 13:00:00","luke",241
"2535","2019-11-12 14:00:00","luke",241
"2536","2019-11-12 15:00:00","luke",238
"2537","2019-11-12 16:00:00","luke",241
"2538","2019-11-12 17:00:00","luke",238
"2539","2019-11-12 18:00:00","luke",238
"2540","2019-11-12 19:00:00","luke",238
"2541","2019-11-12 20:00:00","luke",238
"2542","2019-11-12 21:00:00","luke",238
"2543","2019-11-12 22:00:00","luke",238
"2544","2019-11-12 23:00:00","luke",238
"2545","2019-11-13 00:00:00","luke",238
"2546","2019-11-13 01:00:00","luke",238
"2547","2019-11-13 02:00:00","luke",238
"2548","2019-11-13 03:00:00","luke",238
"2549","2019-11-13 04:00:00","luke",238
"2550","2019-11-13 05:00:00","luke",238
"2551","2019-11-13 06:00:00","luke",238
"2552","2019-11-13 07:00:00","luke",238
"2553","2019-11-13 08:00:00","luke",238
"2554","2019-11-13 09:00:00","luke",238
"2555","2019-11-13 10:00:00","luke",238
"2556","2019-11-13 11:00:00","luke",238
"2557","2019-11-13 12:00:00","luke",238
"2558","2019-11-13 13:00:00","luke",238
"2559","2019-11-13 14:00:00","luke",238
"2560","2019-11-13 15:00:00","luke",238
"2561","2019-11-13 16:00:00","luke",238
"2562","2019-11-13 17:00:00","luke",238
"2563","2019-11-13 18:00:00","luke",238
"2564","2019-11-13 19:00:00","luke",238
"2565","2019-11-13 20:00:00","luke",238
"2566","2019-11-13 21:00:00","luke",238
"2567","2019-11-13 22:00:00","luke",238
"2568","2019-11-13 23:00:00","luke",238
"2569","2019-11-14 00:00:00","luke",238
"2570","2019-11-14 01:00:00","luke",238
"2571","2019-11-14 02:00:00","luke",238
"2572","2019-11-14 03:00:00","luke",238
"2573","2019-11-14 04:00:00","luke",238
"2574","2019-11-14 05:00:00","luke",238
"2575","2019-11-14 06:00:00","luke",235
"2576","2019-11-14 07:00:00","luke",238
"2577","2019-11-14 08:00:00","luke",238
"2578","2019-11-14 09:00:00","luke",238
"2579","2019-11-14 10:00:00","luke",238
"2580","2019-11-14 11:00:00","luke",238
"2581","2019-11-14 12:00:00","luke",238
"2582","2019-11-14 13:00:00","luke",238
"2583","2019-11-14 14:00:00","luke",241
"2584","2019-11-14 15:00:00","luke",238
"2585","2019-11-09 00:00:00","barnum",173
"2586","2019-11-09 01:00:00","barnum",173
"2587","2019-11-09 02:00:00","barnum",173
"2588","2019-11-09 03:00:00","barnum",173
"2589","2019-11-09 04:00:00","barnum",173
"2590","2019-11-09 05:00:00","barnum",173
"2591","2019-11-09 06:00:00","barnum",173
"2592","2019-11-09 07:00:00","barnum",173
"2593","2019-11-09 08:00:00","barnum",173
"2594","2019-11-09 09:00:00","barnum",173
"2595","2019-11-09 10:00:00","barnum",173
"2596","2019-11-09 11:00:00","barnum",173
"2597","2019-11-09 12:00:00","barnum",173
"2598","2019-11-09 13:00:00","barnum",173
"2599","2019-11-09 14:00:00","barnum",173
"2600","2019-11-09 15:00:00","barnum",173
"2601","2019-11-09 16:00:00","barnum",170
"2602","2019-11-09 17:00:00","barnum",170
"2603","2019-11-09 18:00:00","barnum",170
"2604","2019-11-09 19:00:00","barnum",173
"2605","2019-11-09 20:00:00","barnum",173
"2606","2019-11-09 21:00:00","barnum",170
"2607","2019-11-09 22:00:00","barnum",170
"2608","2019-11-09 23:00:00","barnum",170
"2609","2019-11-10 00:00:00","barnum",173
"2610","2019-11-10 01:00:00","barnum",170
"2611","2019-11-10 02:00:00","barnum",170
"2612","2019-11-10 03:00:00","barnum",170
"2613","2019-11-10 04:00:00","barnum",173
"2614","2019-11-10 05:00:00","barnum",173
"2615","2019-11-10 06:00:00","barnum",173
"2616","2019-11-10 07:00:00","barnum",173
"2617","2019-11-10 08:00:00","barnum",170
"2618","2019-11-10 09:00:00","barnum",173
"2619","2019-11-10 10:00:00","barnum",173
"2620","2019-11-10 11:00:00","barnum",170
"2621","2019-11-10 12:00:00","barnum",229
"2622","2019-11-10 13:00:00","barnum",229
"2623","2019-11-10 14:00:00","barnum",229
"2624","2019-11-10 15:00:00","barnum",225
"2625","2019-11-10 16:00:00","barnum",229
"2626","2019-11-10 17:00:00","barnum",225
"2627","2019-11-10 18:00:00","barnum",225
"2628","2019-11-10 19:00:00","barnum",225
"2629","2019-11-10 20:00:00","barnum",225
"2630","2019-11-10 21:00:00","barnum",225
"2631","2019-11-10 22:00:00","barnum",225
"2632","2019-11-10 23:00:00","barnum",225
"2633","2019-11-11 00:00:00","barnum",225
"2634","2019-11-11 01:00:00","barnum",225
"2635","2019-11-11 02:00:00","barnum",225
"2636","2019-11-11 03:00:00","barnum",225
"2637","2019-11-11 04:00:00","barnum",225
"2638","2019-11-11 05:00:00","barnum",225
"2639","2019-11-11 06:00:00","barnum",225
"2640","2019-11-11 07:00:00","barnum",225
"2641","2019-11-11 08:00:00","barnum",225
"2642","2019-11-11 09:00:00","barnum",229
"2643","2019-11-11 10:00:00","barnum",225
"2644","2019-11-11 11:00:00","barnum",225
"2645","2019-11-11 12:00:00","barnum",225
"2646","2019-11-11 13:00:00","barnum",229
"2647","2019-11-11 14:00:00","barnum",225
"2648","2019-11-11 15:00:00","barnum",225
"2649","2019-11-11 16:00:00","barnum",225
"2650","2019-11-11 17:00:00","barnum",225
"2651","2019-11-11 18:00:00","barnum",225
"2652","2019-11-11 19:00:00","barnum",225
"2653","2019-11-11 20:00:00","barnum",229
"2654","2019-11-11 21:00:00","barnum",225
"2655","2019-11-11 22:00:00","barnum",225
"2656","2019-11-11 23:00:00","barnum",225
"2657","2019-11-12 00:00:00","barnum",225
"2658","2019-11-12 01:00:00","barnum",229
"2659","2019-11-12 02:00:00","barnum",229
"2660","2019-11-12 03:00:00","barnum",229
"2661","2019-11-12 04:00:00","barnum",229
"2662","2019-11-12 05:00:00","barnum",225
"2663","2019-11-12 06:00:00","barnum",229
"2664","2019-11-12 07:00:00","barnum",225
"2665","2019-11-12 08:00:00","barnum",229
"2666","2019-11-12 09:00:00","barnum",176
"2667","2019-11-12 10:00:00","barnum",170
"2668","2019-11-12 11:00:00","barnum",170
"2669","2019-11-12 12:00:00","barnum",170
"2670","2019-11-12 13:00:00","barnum",173
"2671","2019-11-12 14:00:00","barnum",170
"2672","2019-11-12 15:00:00","barnum",170
"2673","2019-11-12 16:00:00","barnum",170
"2674","2019-11-12 17:00:00","barnum",173
"2675","2019-11-12 18:00:00","barnum",170
"2676","2019-11-12 19:00:00","barnum",170
"2677","2019-11-12 20:00:00","barnum",170
"2678","2019-11-12 21:00:00","barnum",170
"2679","2019-11-12 22:00:00","barnum",170
"2680","2019-11-12 23:00:00","barnum",170
"2681","2019-11-13 00:00:00","barnum",173
"2682","2019-11-13 01:00:00","barnum",170
"2683","2019-11-13 02:00:00","barnum",170
"2684","2019-11-13 03:00:00","barnum",170
"2685","2019-11-13 04:00:00","barnum",170
"2686","2019-11-13 05:00:00","barnum",170
"2687","2019-11-13 06:00:00","barnum",170
"2688","2019-11-13 07:00:00","barnum",173
"2689","2019-11-13 08:00:00","barnum",173
"2690","2019-11-13 09:00:00","barnum",170
"2691","2019-11-13 10:00:00","barnum",173
"2692","2019-11-13 11:00:00","barnum",173
"2693","2019-11-13 12:00:00","barnum",170
"2694","2019-11-13 13:00:00","barnum",173
"2695","2019-11-13 14:00:00","barnum",170
"2696","2019-11-13 15:00:00","barnum",170
"2697","2019-11-13 16:00:00","barnum",170
"2698","2019-11-13 17:00:00","barnum",170
"2699","2019-11-13 18:00:00","barnum",170
"2700","2019-11-13 19:00:00","barnum",170
"2701","2019-11-13 20:00:00","barnum",170
"2702","2019-11-13 21:00:00","barnum",170
"2703","2019-11-13 22:00:00","barnum",170
"2704","2019-11-13 23:00:00","barnum",170
"2705","2019-11-14 00:00:00","barnum",170
"2706","2019-11-14 01:00:00","barnum",170
"2707","2019-11-14 02:00:00","barnum",170
"2708","2019-11-14 03:00:00","barnum",170
"2709","2019-11-14 04:00:00","barnum",170
"2710","2019-11-14 05:00:00","barnum",170
"2711","2019-11-14 06:00:00","barnum",170
"2712","2019-11-14 07:00:00","barnum",170
"2713","2019-11-14 08:00:00","barnum",170
"2714","2019-11-14 09:00:00","barnum",170
"2715","2019-11-14 10:00:00","barnum",170
"2716","2019-11-14 11:00:00","barnum",170
"2717","2019-11-14 12:00:00","barnum",170
"2718","2019-11-14 13:00:00","barnum",173
"2719","2019-11-14 14:00:00","barnum",170
"2720","2019-11-14 15:00:00","barnum",170
"2721","2019-11-09 00:00:00","bloomington",58.2
"2722","2019-11-09 01:00:00","bloomington",58.2
"2723","2019-11-09 02:00:00","bloomington",58.2
"2724","2019-11-09 03:00:00","bloomington",58.2
"2725","2019-11-09 04:00:00","bloomington",58.2
"2726","2019-11-09 05:00:00","bloomington",58.2
"2727","2019-11-09 06:00:00","bloomington",58.2
"2728","2019-11-09 07:00:00","bloomington",58.2
"2729","2019-11-09 08:00:00","bloomington",58.2
"2730","2019-11-09 09:00:00","bloomington",58.2
"2731","2019-11-09 10:00:00","bloomington",58.2
"2732","2019-11-09 11:00:00","bloomington",58.2
"2733","2019-11-09 12:00:00","bloomington",58.2
"2734","2019-11-09 13:00:00","bloomington",58.2
"2735","2019-11-09 14:00:00","bloomington",58.2
"2736","2019-11-09 15:00:00","bloomington",58.2
"2737","2019-11-09 16:00:00","bloomington",58.2
"2738","2019-11-09 17:00:00","bloomington",58.2
"2739","2019-11-09 18:00:00","bloomington",58.2
"2740","2019-11-09 19:00:00","bloomington",58.2
"2741","2019-11-09 20:00:00","bloomington",58.2
