"date","lfalls","seneca","goose","mon_jug","por","shen_mill","antietam","opequon","conoco","hanc","cacapon","sideling","paw","town","sbr","patterson","nbp_cumb","wills","luke","barnum","bloomington","kitzmiller","barton","jrr_level","sav_level","edwards_level","bennett","unity","cattail","hawlings","cedar"
"2019-11-16 09:00:00",3120,63,43.7,292,2710,939,150,87.6,187,833,101,4.78,723,11.6,249,11.5,294,49.6,238,170,57.3,79.8,6.63,1427.26,1429.32,3.38,23.9,14.7,14.7,14.1,6.31
"2019-11-16 10:00:00",3060,61.2,43.7,292,2680,966,150,87.6,187,833,101,4.54,729,11.6,249,13.3,294,49.6,238,170,57.3,81.5,6.63,1427.27,1429.29,3.4,23.9,15.3,14.7,14.1,6.31
"2019-11-16 11:00:00",3120,61.2,43.7,288,2590,985,150,90.1,187,833,101,4.54,723,11.6,249,16.3,288,49.6,238,170,57.3,81.5,6.63,1427.25,1429.28,3.4,23.9,15.8,14.7,13.4,6.31
"2019-11-16 12:00:00",3120,61.2,43.7,288,2560,994,148,87.6,184,833,101,4.54,723,11.6,249,18.5,294,49.6,238,170,57.3,81.5,6.63,1427.21,1429.26,3.41,23.9,15.8,14.7,13.4,6.31
"2019-11-16 13:00:00",3120,66.8,43.7,285,2510,1000,148,87.6,184,833,101,4.54,717,11.6,246,18.5,294,49.6,241,173,57.3,81.5,6.63,1427.25,1429.24,3.41,23.9,15.8,14.7,13.4,6.31
"2019-11-16 14:00:00",2960,70.8,43.7,288,2470,994,148,87.6,184,833,101,4.54,723,11.6,246,18.5,294,49.6,238,170,57.3,81.5,6.63,1427.27,1429.23,3.42,23.9,15.8,14.7,13.4,6.31
"2019-11-16 15:00:00",2960,74.8,43.7,292,2470,985,148,88.8,184,833,101,4.78,729,11.6,246,17.9,294,50.8,241,170,57.3,79.8,6.63,1427.27,1429.2,3.41,23.9,15.8,14.7,13.4,6.31
"2019-11-16 16:00:00",3010,81.1,43.7,295,2440,966,148,91.4,184,833,101,4.78,723,11.6,246,17.9,294,49.6,238,167,57.3,79.8,6.63,1427.23,1429.18,3.41,23.9,15.3,14.7,13.4,6.31
"2019-11-16 17:00:00",2900,81.1,43.7,295,2440,939,148,90.1,181,833,101,4.54,717,11.6,242,17.9,294,49.6,238,167,57.3,79.8,6.63,1427.13,1429.17,3.41,23.9,14.7,14.7,13.4,6.31
"2019-11-16 18:00:00",2900,81.1,43.7,295,2470,913,145,87.6,181,833,101,4.54,717,11.6,242,15.7,294,49.6,238,167,57.3,79.8,6.63,1427.16,1429.14,3.4,23.9,14.2,14.7,13.4,5.93
"2019-11-16 19:00:00",2850,81.1,43.7,295,2490,886,145,86.3,181,833,101,4.54,723,11.6,242,15.2,294,49.6,238,170,57.3,79.8,6.63,1427.16,1429.13,3.39,23.9,14.2,14.7,13.4,5.93
"2019-11-16 20:00:00",2900,78.9,43.7,295,2510,861,145,87.6,181,833,101,4.54,723,11.6,242,14.2,294,49.6,238,170,57.3,79.8,6.63,1427.27,1429.11,3.38,23.9,14.2,14.7,13.4,5.93
"2019-11-16 21:00:00",2900,76.8,43.7,295,2540,835,145,87.6,181,824,101,4.54,717,11.6,239,12.4,294,49.6,238,170,57.3,79.8,6.63,1427.26,1429.09,3.36,22.8,14.2,14.7,14.1,5.93
"2019-11-16 22:00:00",2900,76.8,43.7,292,2540,819,148,88.8,179,824,101,4.54,717,11.6,239,11.1,294,49.6,238,170,57.3,79.8,6.63,1427.29,1429.08,3.35,22.8,14.2,14.7,13.4,5.93
"2019-11-16 23:00:00",2900,74.8,43.7,292,2540,803,148,88.8,179,824,101,4.54,711,11.6,239,9.91,294,49.6,238,170,57.3,79.8,6.63,1427.3,1429.06,3.34,22.8,14.2,14.3,13.4,5.93
"2019-11-17 00:00:00",2960,74.8,43.7,288,2540,787,148,87.6,179,824,101,4.54,711,11.1,239,8.81,294,49.6,238,167,57.3,79.8,6.63,1427.18,1429.04,3.33,23.9,14.2,14.3,13.4,5.56
"2019-11-17 01:00:00",3010,76.8,43.7,285,2510,787,148,86.3,179,824,101,4.54,711,11.6,239,8.81,294,49.6,238,170,57.3,79.8,6.63,1427.26,1429.02,3.32,22.8,14.2,14.7,13.4,5.56
"2019-11-17 02:00:00",3010,74.8,43.7,285,2510,779,150,85.1,176,824,101,4.54,711,11.6,239,9.17,294,49.6,238,170,57.3,79.8,6.63,1427.12,1429.01,3.31,22.8,14.7,14.3,13.4,5.56
"2019-11-17 03:00:00",3010,72.8,43.7,285,2490,779,150,85.1,176,824,101,4.54,711,11.6,239,9.17,294,48.5,235,170,57.3,78.1,6.63,1427.17,1428.98,3.3,22.8,14.2,14.3,13.4,5.56
"2019-11-17 04:00:00",3010,72.8,43.7,282,2470,787,150,85.1,176,824,101,4.54,717,11.6,239,9.17,294,48.5,238,170,57.3,78.1,6.63,1427.18,1428.96,3.3,22.8,14.2,14.3,13.4,5.56
"2019-11-17 05:00:00",3010,70.8,43.7,282,2470,795,148,85.1,176,824,101,4.54,711,11.6,239,9.17,294,48.5,238,170,57.3,78.1,6.63,1427.21,1428.95,3.3,22.8,14.2,14.3,13.4,5.56
"2019-11-17 06:00:00",3010,68.8,43.7,278,2440,803,148,83.8,176,824,101,4.54,711,11.6,239,9.17,294,48.5,238,170,57.3,78.1,6.27,1427.19,1428.92,3.29,22.8,14.2,14.3,14.1,5.56
"2019-11-17 07:00:00",3060,66.8,43.7,278,2420,811,148,82.6,176,824,99.3,4.31,705,11.1,239,9.54,294,48.5,238,170,57.3,78.1,6.27,1427.12,1428.91,3.29,22.8,14.2,14.3,13.4,5.56
"2019-11-17 08:00:00",3010,64.9,43.7,278,2400,827,148,82.6,179,824,99.3,4.31,705,11.6,239,9.91,294,48.5,238,170,57.3,78.1,5.92,1427.19,1428.88,3.29,22.8,14.7,14.3,13.4,5.56
"2019-11-17 09:00:00",2960,61.2,43.7,278,2400,827,148,83.8,179,815,99.3,4.31,711,11.1,239,10.3,294,48.5,238,170,57.3,78.1,5.92,1427.02,1428.86,3.29,22.8,15.3,14.3,13.4,5.56
