surveyid,fieldactivityid,source,sampletype,station,sampledate,layer,samplenumber,gmethod,tsn,latinname,size,method,parameter,reportingvalue,reportingunit,nodccode,speccode,serialnumber
443374,0,odu/pel,c,tf4.2,2014-05-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,500150,l,auto_pico,1148,20141015tf4.2
443380,0,odu/pel,c,cb6.1,2014-06-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,152545750,l,auto_pico,1148,20141015cb6.1
443380,0,odu/pel,c,cb6.1,2014-06-02t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,29258925,l,auto_pico,1148,20141015cb6.1
443378,0,odu/pel,c,cb7.3e,2014-06-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12253675,l,auto_pico,1148,20141015cb7.3e
443378,0,odu/pel,c,cb7.3e,2014-06-02t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,15004500,l,auto_pico,1148,20141015cb7.3e
443376,0,odu/pel,c,cb7.4,2014-06-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,432129600,l,auto_pico,1148,20141015cb7.4
443376,0,odu/pel,c,cb7.4,2014-06-02t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,105531650,l,auto_pico,1148,20141015cb7.4
443382,0,odu/pel,c,le3.6,2014-06-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,487146100,l,auto_pico,1148,20141015le3.6
443382,0,odu/pel,c,le3.6,2014-06-02t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,200310075,l,auto_pico,1148,20141015le3.6
443384,0,odu/pel,c,ret5.2,2014-06-03t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,103531050,l,auto_pico,1148,20141015ret5.2
443386,0,odu/pel,c,tf5.5,2014-06-03t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,26257875,l,auto_pico,1148,20141015tf5.5
443390,0,odu/pel,c,cb6.4,2014-06-04t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,335600650,l,auto_pico,1148,20141015cb6.4
443390,0,odu/pel,c,cb6.4,2014-06-04t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,307092100,l,auto_pico,1148,20141015cb6.4
443392,0,odu/pel,c,le5.5-w,2014-06-04t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,271581450,l,auto_pico,1148,20141015le5.5-w
443392,0,odu/pel,c,le5.5-w,2014-06-04t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2025607500,l,auto_pico,1148,20141015le5.5-w
443388,0,odu/pel,c,we4.2,2014-06-04t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,22006600,l,auto_pico,1148,20141015we4.2
443388,0,odu/pel,c,we4.2,2014-06-04t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,18255475,l,auto_pico,1148,20141015we4.2
443394,0,odu/pel,c,ret3.1,2014-06-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10503150,l,auto_pico,1148,20141015ret3.1
443396,0,odu/pel,c,tf3.3,2014-06-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5501650,l,auto_pico,1148,20141015tf3.3
443398,0,odu/pel,c,sbe5,2014-06-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,9502850,l,auto_pico,1148,20141015sbe5
443400,0,odu/pel,c,ret4.3,2014-06-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,24257275,l,auto_pico,1148,20141015ret4.3
443402,0,odu/pel,c,tf4.2,2014-06-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,21256375,l,auto_pico,1148,20141015tf4.2
443404,0,odu/pel,c,ret5.2,2014-07-01t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,25507650,l,auto_pico,1148,20141215ret5.2
443406,0,odu/pel,c,tf5.5,2014-07-01t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,64519350,l,auto_pico,1148,20141215tf5.5
443410,0,odu/pel,c,cb6.1,2014-07-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,15254575,l,auto_pico,1148,20141215cb6.1
443410,0,odu/pel,c,cb6.1,2014-07-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,15004500,l,auto_pico,1148,20141215cb6.1
443412,0,odu/pel,c,le3.6,2014-07-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10503150,l,auto_pico,1148,20141215le3.6
443412,0,odu/pel,c,le3.6,2014-07-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,22256675,l,auto_pico,1148,20141215le3.6
443408,0,odu/pel,c,we4.2,2014-07-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,14754425,l,auto_pico,1148,20141215we4.2
443408,0,odu/pel,c,we4.2,2014-07-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,18255475,l,auto_pico,1148,20141215we4.2
443414,0,odu/pel,c,ret3.1,2014-07-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,246073800,l,auto_pico,1148,20141215ret3.1
443416,0,odu/pel,c,tf3.3,2014-07-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,127538250,l,auto_pico,1148,20141215tf3.3
443420,0,odu/pel,c,cb7.3e,2014-07-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,17255175,l,auto_pico,1148,20141215cb7.3e
443420,0,odu/pel,c,cb7.3e,2014-07-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,15754725,l,auto_pico,1148,20141215cb7.3e
443418,0,odu/pel,c,sbe5,2014-07-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,111033300,l,auto_pico,1148,20141215sbe5
443422,0,odu/pel,c,cb6.4,2014-07-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,125037500,l,auto_pico,1148,20141215cb6.4
443422,0,odu/pel,c,cb6.4,2014-07-10t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,105531650,l,auto_pico,1148,20141215cb6.4
443424,0,odu/pel,c,cb7.4,2014-07-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,131039300,l,auto_pico,1148,20141215cb7.4
443424,0,odu/pel,c,cb7.4,2014-07-10t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,97529250,l,auto_pico,1148,20141215cb7.4
443426,0,odu/pel,c,le5.5-w,2014-07-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,13504050,l,auto_pico,1148,20141215le5.5-w
443426,0,odu/pel,c,le5.5-w,2014-07-10t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,17005100,l,auto_pico,1148,20141215le5.5-w
443428,0,odu/pel,c,tf4.2,2014-07-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,72521750,l,auto_pico,1148,20141215tf4.2
443430,0,odu/pel,c,ret4.3,2014-07-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,50515150,l,auto_pico,1148,20141215ret4.3
443436,0,odu/pel,c,cb6.1,2014-08-04t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,250075000,l,auto_pico,1148,20141215cb6.1
443436,0,odu/pel,c,cb6.1,2014-08-04t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,53516050,l,auto_pico,1148,20141215cb6.1
443434,0,odu/pel,c,cb7.3e,2014-08-04t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,82524750,l,auto_pico,1148,20141215cb7.3e
443434,0,odu/pel,c,cb7.3e,2014-08-04t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,37011100,l,auto_pico,1148,20141215cb7.3e
443432,0,odu/pel,c,cb7.4,2014-08-04t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,84526850,l,auto_pico,1148,20141215cb7.4
443432,0,odu/pel,c,cb7.4,2014-08-04t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,56516950,l,auto_pico,1148,20141215cb7.4
443438,0,odu/pel,c,le3.6,2014-08-04t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,129038700,l,auto_pico,1148,20141215le3.6
443438,0,odu/pel,c,le3.6,2014-08-04t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,261578450,l,auto_pico,1148,20141215le3.6
443444,0,odu/pel,c,cb6.4,2014-08-05t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,64519350,l,auto_pico,1148,20141215cb6.4
443444,0,odu/pel,c,cb6.4,2014-08-05t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,168550550,l,auto_pico,1148,20141215cb6.4
443440,0,odu/pel,c,ret5.2,2014-08-05t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,84025200,l,auto_pico,1148,20141215ret5.2
443442,0,odu/pel,c,tf5.5,2014-08-05t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,23507050,l,auto_pico,1148,20141215tf5.5
443448,0,odu/pel,c,le5.5-w,2014-08-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,130039000,l,auto_pico,1148,20141215le5.5-w
443448,0,odu/pel,c,le5.5-w,2014-08-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,108032400,l,auto_pico,1148,20141215le5.5-w
443446,0,odu/pel,c,we4.2,2014-08-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,276582950,l,auto_pico,1148,20141215we4.2
443446,0,odu/pel,c,we4.2,2014-08-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,64019200,l,auto_pico,1148,20141215we4.2
443450,0,odu/pel,c,sbe5,2014-08-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,9502850,l,auto_pico,1148,20141215sbe5
443452,0,odu/pel,c,ret3.1,2014-08-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,122536750,l,auto_pico,1148,20141215ret3.1
443454,0,odu/pel,c,tf3.3,2014-08-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,27608100,l,auto_pico,1148,20141215tf3.3
443456,0,odu/pel,c,tf4.2,2014-08-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,65019500,l,auto_pico,1148,20141215tf4.2
443458,0,odu/pel,c,ret4.3,2014-08-28t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,138541550,l,auto_pico,1148,20141215ret4.3
443460,0,odu/pel,c,ret5.2,2014-09-03t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,66019800,l,auto_pico,1148,20141215ret5.2
443462,0,odu/pel,c,tf5.5,2014-09-03t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,17005100,l,auto_pico,1148,20141215tf5.5
443464,0,odu/pel,c,sbe5,2014-09-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,30509150,l,auto_pico,1148,20141215sbe5
443468,0,odu/pel,c,cb7.3e,2014-09-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,23507050,l,auto_pico,1148,20141215cb7.3e
443468,0,odu/pel,c,cb7.3e,2014-09-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,29508850,l,auto_pico,1148,20141215cb7.3e
443466,0,odu/pel,c,cb7.4,2014-09-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,54016200,l,auto_pico,1148,20141215cb7.4
443466,0,odu/pel,c,cb7.4,2014-09-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,45513650,l,auto_pico,1148,20141215cb7.4
443474,0,odu/pel,c,cb6.1,2014-09-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,86025800,l,auto_pico,1148,20141215cb6.1
443474,0,odu/pel,c,cb6.1,2014-09-16t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,18005400,l,auto_pico,1148,20141215cb6.1
443478,0,odu/pel,c,cb6.4,2014-09-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,84025200,l,auto_pico,1148,20141215cb6.4
443478,0,odu/pel,c,cb6.4,2014-09-16t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,53015900,l,auto_pico,1148,20141215cb6.4
443476,0,odu/pel,c,le3.6,2014-09-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,88526550,l,auto_pico,1148,20141215le3.6
443476,0,odu/pel,c,le3.6,2014-09-16t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,77523250,l,auto_pico,1148,20141215le3.6
443470,0,odu/pel,c,ret4.3,2014-09-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,16504950,l,auto_pico,1148,20141215ret4.3
443472,0,odu/pel,c,tf4.2,2014-09-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,41512450,l,auto_pico,1148,20141215tf4.2
443482,0,odu/pel,c,le5.5-w,2014-09-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,53015900,l,auto_pico,1148,20141215le5.5-w
443482,0,odu/pel,c,le5.5-w,2014-09-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,40012000,l,auto_pico,1148,20141215le5.5-w
443484,0,odu/pel,c,ret3.1,2014-09-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,44013200,l,auto_pico,1148,20141215ret3.1
443486,0,odu/pel,c,tf3.3,2014-09-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,74022200,l,auto_pico,1148,20141215tf3.3
443480,0,odu/pel,c,we4.2,2014-09-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,38011400,l,auto_pico,1148,20141215we4.2
443480,0,odu/pel,c,we4.2,2014-09-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,41512450,l,auto_pico,1148,20141215we4.2
443488,0,odu/pel,c,ret5.2,2014-10-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,64019200,l,auto_pico,1148,20150415ret5.2
443490,0,odu/pel,c,tf5.5,2014-10-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,21506450,l,auto_pico,1148,20150415tf5.5
443496,0,odu/pel,c,cb6.1,2014-10-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,85025500,l,auto_pico,1148,20150415cb6.1
443496,0,odu/pel,c,cb6.1,2014-10-20t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,87026100,l,auto_pico,1148,20150415cb6.1
443494,0,odu/pel,c,cb7.3e,2014-10-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,34510350,l,auto_pico,1148,20150415cb7.3e
443494,0,odu/pel,c,cb7.3e,2014-10-20t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,31009300,l,auto_pico,1148,20150415cb7.3e
443492,0,odu/pel,c,cb7.4,2014-10-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,36510950,l,auto_pico,1148,20150415cb7.4
443492,0,odu/pel,c,cb7.4,2014-10-20t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,55016500,l,auto_pico,1148,20150415cb7.4
443498,0,odu/pel,c,le3.6,2014-10-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,27008100,l,auto_pico,1148,20150415le3.6
443498,0,odu/pel,c,le3.6,2014-10-20t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,29008700,l,auto_pico,1148,20150415le3.6
443504,0,odu/pel,c,cb6.4,2014-10-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,27508250,l,auto_pico,1148,20150415cb6.4
443504,0,odu/pel,c,cb6.4,2014-10-21t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,34010200,l,auto_pico,1148,20150415cb6.4
443500,0,odu/pel,c,ret4.3,2014-10-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,27008100,l,auto_pico,1148,20150415ret4.3
443502,0,odu/pel,c,tf4.2,2014-10-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,31009300,l,auto_pico,1148,20150415tf4.2
443508,0,odu/pel,c,le5.5-w,2014-10-22t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,48514550,l,auto_pico,1148,20150415le5.5-w
443508,0,odu/pel,c,le5.5-w,2014-10-22t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,51515450,l,auto_pico,1148,20150415le5.5-w
443506,0,odu/pel,c,we4.2,2014-10-22t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,45513650,l,auto_pico,1148,20150415we4.2
443506,0,odu/pel,c,we4.2,2014-10-22t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,54516350,l,auto_pico,1148,20150415we4.2
443510,0,odu/pel,c,sbe5,2014-10-29t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,16004800,l,auto_pico,1148,20150415sbe5
443512,0,odu/pel,c,ret3.1,2014-10-30t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,33510050,l,auto_pico,1148,20150415ret3.1
443514,0,odu/pel,c,tf3.3,2014-10-30t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,37511250,l,auto_pico,1148,20150415tf3.3
443520,0,odu/pel,c,cb6.4,2014-11-25t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,11503430,l,auto_pico,1148,20150415cb6.4
443520,0,odu/pel,c,cb6.4,2014-11-25t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8502550,l,auto_pico,1148,20150415cb6.4
443518,0,odu/pel,c,cb7.3e,2014-11-25t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,16004800,l,auto_pico,1148,20150415cb7.3e
443518,0,odu/pel,c,cb7.3e,2014-11-25t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,16504950,l,auto_pico,1148,20150415cb7.3e
443516,0,odu/pel,c,cb7.4,2014-11-25t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1300390,l,auto_pico,1148,20150415cb7.4
443516,0,odu/pel,c,cb7.4,2014-11-25t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,16004800,l,auto_pico,1148,20150415cb7.4
443524,0,odu/pel,c,le5.5-w,2014-11-25t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10503150,l,auto_pico,1148,20150415le5.5-w
443524,0,odu/pel,c,le5.5-w,2014-11-25t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,16504950,l,auto_pico,1148,20150415le5.5-w
443522,0,odu/pel,c,we4.2,2014-11-25t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,16504950,l,auto_pico,1148,20150415we4.2
443522,0,odu/pel,c,we4.2,2014-11-25t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,21506450,l,auto_pico,1148,20150415we4.2
443530,0,odu/pel,c,cb6.1,2014-12-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8002400,l,auto_pico,1148,20150415cb6.1
443530,0,odu/pel,c,cb6.1,2014-12-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7502250,l,auto_pico,1148,20150415cb6.1
443528,0,odu/pel,c,cb7.3e,2014-12-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7502250,l,auto_pico,1148,20150415cb7.3e
443528,0,odu/pel,c,cb7.3e,2014-12-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8502550,l,auto_pico,1148,20150415cb7.3e
443526,0,odu/pel,c,cb7.4,2014-12-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12003600,l,auto_pico,1148,20150415cb7.4
443526,0,odu/pel,c,cb7.4,2014-12-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,9502850,l,auto_pico,1148,20150415cb7.4
443532,0,odu/pel,c,le3.6,2014-12-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8002400,l,auto_pico,1148,20150415le3.6
443532,0,odu/pel,c,le3.6,2014-12-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6001800,l,auto_pico,1148,20150415le3.6
443534,0,odu/pel,c,cb6.4,2014-12-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8502550,l,auto_pico,1148,20150415cb6.4
443534,0,odu/pel,c,cb6.4,2014-12-16t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8002400,l,auto_pico,1148,20150415cb6.4
443538,0,odu/pel,c,le5.5-w,2014-12-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6501950,l,auto_pico,1148,20150415le5.5-w
443538,0,odu/pel,c,le5.5-w,2014-12-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4001200,l,auto_pico,1148,20150415le5.5-w
443536,0,odu/pel,c,we4.2,2014-12-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,11503450,l,auto_pico,1148,20150415we4.2
443536,0,odu/pel,c,we4.2,2014-12-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7502250,l,auto_pico,1148,20150415we4.2
443542,0,odu/pel,c,cb6.4,2015-01-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6001800,l,auto_pico,1148,20150112cb6.4
443542,0,odu/pel,c,cb6.4,2015-01-12t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6501950,l,auto_pico,1148,20150112cb6.4
443540,0,odu/pel,c,cb7.4,2015-01-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6001800,l,auto_pico,1148,20150112cb7.4
443540,0,odu/pel,c,cb7.4,2015-01-12t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,9002700,l,auto_pico,1148,20150112cb7.4
443546,0,odu/pel,c,le5.5-w,2015-01-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5001500,l,auto_pico,1148,20150112le5.5-w
443546,0,odu/pel,c,le5.5-w,2015-01-12t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3501050,l,auto_pico,1148,20150112le5.5-w
443544,0,odu/pel,c,we4.2,2015-01-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2500750,l,auto_pico,1148,20150112we4.2
443544,0,odu/pel,c,we4.2,2015-01-12t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20150112we4.2
443548,0,odu/pel,c,cb7.3e,2015-01-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20150115cb7.3e
443548,0,odu/pel,c,cb7.3e,2015-01-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5001500,l,auto_pico,1148,20150115cb7.3e
443550,0,odu/pel,c,cb6.1,2015-01-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4501350,l,auto_pico,1148,20150116cb6.1
443550,0,odu/pel,c,cb6.1,2015-01-16t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20150116cb6.1
443552,0,odu/pel,c,le3.6,2015-01-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2000600,l,auto_pico,1148,20150116le3.6
443552,0,odu/pel,c,le3.6,2015-01-16t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1500450,l,auto_pico,1148,20150116le3.6
443556,0,odu/pel,c,cb6.4,2015-02-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3501050,l,auto_pico,1148,20150209cb6.4
443556,0,odu/pel,c,cb6.4,2015-02-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2500250,l,auto_pico,1148,20150209cb6.4
443554,0,odu/pel,c,cb7.4,2015-02-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6001800,l,auto_pico,1148,20150209cb7.4
443554,0,odu/pel,c,cb7.4,2015-02-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3501050,l,auto_pico,1148,20150209cb7.4
443558,0,odu/pel,c,we4.2,2015-02-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7502250,l,auto_pico,1148,20150209we4.2
443558,0,odu/pel,c,we4.2,2015-02-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4001200,l,auto_pico,1148,20150209we4.2
443560,0,odu/pel,c,ret5.2,2015-03-03t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7002100,l,auto_pico,1148,20150303ret5.2
